jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,bestgraph_invite,miss_invite,fa_invite,cr_invite,bestval_invite
0.9,0.909090909,15,4,0.3,30,534,3,0.7,534,15!2ffrle32254cr67ge5v3z3vbb31a1dzi6pcswb3xkxdw,17,00:11.3,15!1pv5eprex77d20scuw2uykqzikahvg3682fkci8a3hmo,17,13,4,71,-28.78860986,19,FALSE,15!3nj08ga8t6vgin2m5t4qvehy1xdof2z0j5qdwlglf5s,,15,4,71,-26.1119311
0.9,0.909090909,15,4,0.3,30,535,3,0.7,535,15!uy1ebomrbd8ahnnp1vsr3ag6uoaznnb471usv39gnic,18,00:11.7,15!2qzx0l2qzawtr7wl680gjwom1n55nf16ppieimdn5ds,18,12,6,69,-32.38089695,20,FALSE,15!2qzx0l2qzawtr7wl680xlpp78qry2ydf0xx9vqr4zk0,,13,7,68,-29.64943946
0.9,0.909090909,15,4,0.3,30,536,3,0.7,536,15!2fbnnvv96jczayuyltx5ucsa03r6ofq9usxn4rpaoy0m,20,00:12.2,15!1tjmy5x97c4hce9mdxcudumzu2buvpth23gqi0858r3o,16,14,6,69,-29.16583717,21,FALSE,15!1tjmy5x97c45j3lfv3zp7uzzdg9ufwuiyrkx1p4lww7o,,16,5,70,-25.08176825
0.9,0.909090909,15,4,0.3,30,537,3,0.7,537,15!2iywb2yseuik3gm0q4vsaf5hkir4fg3w702m2pwgtfk2,22,00:13.6,15!2h4vdp7yown6gpz0mox3jjiwf2b01pyskdvq2r4oaubm,16,14,8,67,-35.28806292,23,FALSE,15!2h4vdp7yowncddb3w3lo4jbqdeqn7juxu94p4zoefq4i,,14,9,66,-30.75036866
0.9,0.909090909,15,4,0.3,30,538,3,0.7,538,15!3ruowabrqitlet8o3bf9so9hckil5ykw58c63m81hqe,24,00:17.4,15!4mri9xgg3e8mhhdon609ewhamtllu3l12s969shk3m,13,17,7,68,-29.61251751,24,FALSE,15!4mri9xgg3e8mhhdon609ewhamtllu3l12s969shk3m,,17,7,68,-26.72668962
0.9,0.909090909,15,4,0.3,30,540,3,0.7,540,15!2fbx0i9d1v2hqz2kx5jt8gbnn0tew25gupm01sm84xs6,14,00:11.2,15!t49dzt5cr47t2vznasglq3b5ad7u4rh1yo8dytambk0,18,12,2,73,-25.77637542,14,FALSE,15!t49dzt5cr47t2vznasglq3b5ad7u4rh1yo8dytambk0,,12,2,73,-23.92680262
0.9,0.909090909,15,4,0.3,30,544,3,0.7,544,15!2h5n802vl7byh41n7ebg84d7eh4ga6yj2j5955442fpg,13,00:15.1,15!t4ivv9kgcyi86i4i2fp9758eza6mvluz2dufdm1wiro,20,10,3,72,-27.60297967,15,FALSE,15!t4ivuwgfotz2alusrzqzcxlz716fw7edj449tut6qdg,,12,3,72,-26.51313444
0.9,0.909090909,15,4,0.3,30,545,3,0.7,545,15!3wzq94zfhmxjhjs500jr108p911anoo49u9nxmuh0cm,21,00:11.2,15!7inz0qqxnprg6nw2uomgp96ag2tao46ve9g38l7ya6a,16,14,7,68,-30.18398424,19,FALSE,15!8q8xhgz3svq97otiwvkrdlr4uedfdxzqwr1rh9wc1u,,14,5,70,-26.19899694
0.9,0.909090909,15,4,0.3,30,546,3,0.7,546,15!14i3oykp5e95ojgsyw5qfzih6eneqokq6bnaa4anb37u,20,00:13.4,15!7seh8qlmr9tsocw77l4616gy6wx3d7b57rxd5p06xoi,15,15,5,70,-30.06110882,20,FALSE,15!7seh8qlmr9tsocw77l4616gy6wx3d7b57rxd5p06xoi,,15,5,70,-25.06474197
0.9,0.909090909,15,4,0.3,30,547,3,0.7,547,15!t8naxi4n8o2eu9k9k9qs1xh5cm94gbjg6ikbiak2r5u,20,00:14.2,15!t49w44rpg6ikv6jaiywv35z2hnbuxpdpaldqu6dbdw2,15,15,5,70,-32.60423558,21,FALSE,15!t49w4hxc779m2ua960lzx2igz5d598zghmyir7wi0pe,,15,6,69,-28.21434987
0.9,0.909090909,15,4,0.3,30,548,3,0.7,548,15!1oa3v5o2r3ugbnsclouh50g7ozlrjr1i8aibds460sue,20,00:14.1,15!24ernpt6tzigzvklxz5rwf7vtbg741do2ydexeb456h0,16,14,6,69,-28.99061025,21,FALSE,15!i7598i25lhzedfbpadxmqgxcq3e58gw3t6lerdcobgk,,15,6,69,-24.71698597
0.9,0.909090909,15,4,0.3,30,549,3,0.7,549,15!2fsiv5uexnlbtv5fcqivix425cst3gm4waczipz3ztvm,26,00:12.7,15!tkvye0fpvc52w3lo8mrlawmef53x5yutgejrt3ul5hc,12,18,8,67,-30.24257071,26,FALSE,15!tkvye0fpvc52w3lo8mrlawmef53x5yutgejrt3ul5hc,,18,8,67,-28.11380161
0.9,0.909090909,15,4,0.3,30,550,3,0.7,550,15!1m8xpdy0cc684n7vy640jn9iwwi72llyrisvvn3ei7eu,16,00:11.3,15!1m8x3dbtu1fnwkdk9rfaud790rmkje3594k4dzhu9ds2,18,12,4,71,-28.84535733,18,FALSE,15!1m8x3db0bxlddj8rrkz8ot017etlzbcct274r8gpt0ci,,14,4,71,-27.42553436
0.9,0.909090909,15,4,0.3,30,551,3,0.7,551,15!2fjuwypn3hmemp18bq9gooa9kd67udl4lu955sgic8lg,19,00:13.4,15!1m7o4n4nt7dut9vqguu1xh5d1qr0vzw2xf5wbj5yvmkg,16,14,5,70,-31.50584377,19,FALSE,15!1m7o4q1jykcsvlbgqyyxtoyv9pac3y46qv53iasdhzcw,,13,6,69,-28.56377801
0.9,0.909090909,15,4,0.3,30,553,3,0.7,553,15!2fc6nju8hr3w5jsf3fa1deppd3ossum2sdes7msr5892,24,00:21.2,15!2fsiax1l4659kce4m9s38nm55e88ub5rteujkiozd152,16,14,10,65,-37.18834021,22,FALSE,15!2fsiazyh9j5ivmt08y89jwtdqelioayikruod3d68s1y,,13,9,66,-32.15501712
0.9,0.909090909,15,4,0.3,30,554,3,0.7,554,15!2fbnav0hqwupvmjs7454r34cf1xvdknvl33clznmd5ok,17,00:11.7,15!uxi9b9p1kty3zxge93bsfa5vnvmw3bnb10h9kerz0g4,17,13,4,71,-28.29339561,18,FALSE,15!uxhold2wybqlo8q2io2vdhmyulrru9t2hzfmusea70k,,14,4,71,-25.53663861
0.9,0.909090909,15,4,0.3,30,555,3,0.7,555,15!uh5z9vp1ucvhebt9vgbgbh1g159oa3prcg4t7leiosw,21,00:18.7,15!tk4wk2p1x5melyg6352i5h5vkx33xljlsfi4pvfv400,14,16,5,70,-30.44627631,25,FALSE,15!10u2mnbgkp4knvdm0jt218kvg92svt4nq3lbwjvu04jk,,18,7,68,-28.18915461
0.9,0.909090909,15,4,0.3,30,556,3,0.7,556,15!2fbdw2b3vmjt1xq1wl26greqb14ba4sci7gg07ww03ew,19,00:12.9,15!1m7men5qjau3cku14ysmdkcxy31tpux0p9opzdvh6vwo,16,14,5,70,-26.77365661,20,FALSE,15!1m7men5qjau3cku14ysmdkcxy31tpux0p9opzcvyk1s8,,15,5,70,-24.87596313
0.9,0.909090909,15,4,0.3,30,557,3,0.7,557,15!tkxlyljoeg1410l9qpx361pktaibrpyacr8mzf2wr9u,19,00:11.3,15!gnv0yrmzzl0ddskb3ab5l50ftpzhfq6m7j0lbu54hu,17,13,6,69,-30.03725213,19,FALSE,15!gnpvy26k15ya0m8bmek7nlmnee85asz1bpoq28mdxe,,14,5,70,-28.64081956
0.9,0.909090909,15,4,0.3,30,559,3,0.7,559,15!u3cxb8cz67jl0irc4m9sk9ir35qg9f4obt83odivklg,14,00:14.1,15!t6m7jg2rx8h5htrvix50yvg05amo2n53n3rl3ge0d1i,18,12,2,73,-28.72839809,18,FALSE,15!2vb68ezfwiowz9buw2618j7itx5go9lajlkgkmcs92,,14,4,71,-25.57855425
0.9,0.909090909,15,4,0.3,30,560,3,0.7,560,15!2fbng5v1ch0av8daoapgtkvqcxruia914nvs7c5aw552,24,00:11.6,15!1x4j28j0jippyxa95e1kjte5eph6ktlxzqkmmvbv30hc,15,15,9,66,-30.77672645,23,FALSE,15!1x4j28j0jippyxa95e1kfjxuqsaftc9nndg7bga1fxgw,,15,8,67,-28.12000832
0.9,0.909090909,15,4,0.3,30,561,3,0.7,561,15!2g8wb3vwh69qzi10hsi88dqa91q6io8h86iarkgzg5ja,17,00:11.9,15!2h5dtcsq8l0dyhifcm3w0bhrxgcx50cs7pqbjytinkzq,18,12,5,70,-29.35307643,17,FALSE,15!2h5dtcsq8l0dyhifcm3w0bhrxgcx50cs7pqbjytinkzq,,12,5,70,-28.12781204
0.9,0.909090909,15,4,0.3,30,564,3,0.7,564,15!2h4vlmryqeaxgkz9ovi948joofuy76p4pj39owmtx990,20,00:11.9,15!2fdfjphidrq6m163ipa444hlxogtvr89f48ypn2x0ks4,17,13,7,68,-30.93582563,20,FALSE,15!2fdfjoracfh4a9dk44dzzmhtoczmvklbp9h6o6vnpw6s,,14,6,69,-29.48705985
0.9,0.909090909,15,4,0.3,30,566,3,0.7,566,15!1mgmfmuv2dzla92pdkbty0j7ceao8lpjmxxqqs7k7404,23,00:11.6,15!43d871kotyaadwffd52vugdie5ewwxdsbf4rulbs9vo,16,14,9,66,-31.75046674,23,FALSE,15!43d871kotyaadwffd52vugdie5ewwxdsbf4rulbs9vo,,14,9,66,-29.92962961
0.9,0.909090909,15,4,0.3,30,567,3,0.7,567,15!u11reqjrp9s87hz6ybjgyaji0njvadbewxswt17gj92,18,00:11.9,15!10dd4jsdelq6op4brv6yvywb46ptc18u8wn0fp3shso,16,14,4,71,-28.61826868,21,FALSE,15!zv0osp53zwvxb8yxvq6ejv45o1fbc0rbqhfm83b7yg,,16,5,70,-26.58583603
0.9,0.909090909,15,4,0.3,30,569,3,0.7,569,15!1n4x9fvpki2lc92k5okyqsdyeecn6yx10yqafp8lst8g,15,00:11.7,15!1n4e9ozezeuvs27z1janbczetczx4b6d1sze605wwrnk,17,13,2,73,-29.20281851,15,FALSE,15!1n4e9ozezeuvs27z1janbczetczx4b6d1sze605wwrnk,,13,2,73,-26.06082226
0.9,0.909090909,15,4,0.3,30,572,3,0.7,572,15!2fbf14c7nd8xobmyxacnvqumi5z7cv9tkcfzsf02ivie,18,00:13.2,15!4jqqbvkh3qwzv79a7ftycekhhf31y3t133jq45ce22u,16,14,4,71,-32.4122736,18,FALSE,15!wrva8xhtshb4ql88g8f3m12dkkvql6gkpbbmvwg0ee,,15,3,72,-27.26255017
0.9,0.909090909,15,4,0.3,30,573,3,0.7,573,15!2fc6nk7r6bskdf140j8y20f870vbb4myw4c50japyhvq,16,00:12.7,15!1mgla6k0fsvlesa0hsqjor84cqd3e4m4os2uucxo8w06,19,11,5,70,-31.39301136,18,FALSE,15!1mg2v5kcfy1i97f5aoxvxxg54wjygkm9qdn0ar7xznra,,13,5,70,-28.54205047
0.9,0.909090909,15,4,0.3,30,579,3,0.7,579,15!2fg0sc719xd3yw9a1q4z57huqixwz8etkmdy3nk5ptdy,21,00:12.7,15!2mqyrolq76ofjywymzxaoybdqsszemy2blh717ifjhfq,16,14,7,68,-34.09316857,23,FALSE,15!10jcnk8wl1miq7wq7p4i6q8fzegbw55ey7vnywsmzgue,,14,9,66,-30.80406694
0.9,0.909090909,15,4,0.3,30,580,3,0.7,580,15!2fc5i5rozul6jraews5cquhsan4om27jp0npveixahog,16,00:14.7,15!2fbo8kbmlz4n4ldmsucpriyiiyqzlj3hyik66cpb2wow,19,11,5,70,-30.59834437,17,FALSE,15!t41u30ak2qkzb60xdx4orare8f1e9v6h6j7l2pybwu8,,13,4,71,-29.13655503
0.9,0.909090909,15,4,0.3,30,581,3,0.7,581,15!2g8nbdhix6p1710suo4s2bqnfyl40gijr8r28s56jjnq,21,00:11.4,15!ysellewvmyyi9e5c78ypul7mdnjl64t5v0lbtlt6py,15,15,6,69,-30.05138601,21,FALSE,15!ysellewvmyyi9e5c78ypul7mdnjl64t5v0lbtlt6py,,15,6,69,-26.74263865
0.9,0.909090909,15,4,0.3,30,582,3,0.7,582,15!lvnd4d4d4f7b1fdkspvs9pto6p4gj83hwdyopx6tcsg,15,00:13.1,15!7b0aebu6ueutyny17m3ft1r30wwtqlzycepqf8bj6rk,18,12,3,72,-28.70815654,16,FALSE,15!7b0aebu6ueutyny17m3ft1r30wwteb2149l3hf82dc0,,13,3,72,-23.37479533
0.9,0.909090909,15,4,0.3,30,583,3,0.7,583,15!2fbvsmyr4x27ve6oonx5pg2vcgtnm4cvh96hdg638mqc,14,00:12.2,15!1o1m97bu0g8nvrtgm4dswpgw46z631n11plbcec3ht00,19,11,3,72,-33.29207476,15,FALSE,15!2h5d5nge2fhpq0pwk9hz71qoe2c056go31owbz4q7eog,,10,5,70,-31.74480975
0.9,0.909090909,15,4,0.3,30,584,3,0.7,584,15!1mcivyugdiejmgsuanibi8kt2r8ukqmrb7dm2ifvwide,26,00:11.4,15!uxs1vffenp3uahp22tvrtedd6i7vre54ktqil0rtyww,15,15,11,64,-32.73084674,26,FALSE,15!uxs1vffenp3uahp22tvrtedd6i7vre54ktqil0rtyww,,15,11,64,-31.37544601
0.9,0.909090909,15,4,0.3,30,585,3,0.7,585,15!fkq38jao9fd9tiiw5plyemsty0twyrcfi5s65mawx4y,21,00:14.2,15!54satigdaiwkkci5cragiopdkw2lusds78tmtbajsy,18,12,9,66,-34.18864429,24,FALSE,15!76fr3x88g9waqampqihookhz5l7ebqsb64qtjk68qq,,14,10,65,-32.72037719
0.9,0.909090909,15,4,0.3,30,587,3,0.7,587,15!20s1zv0t97lob7gac883qiknu9fa21xc906f04aayo12,20,00:13.2,15!t41up7a6ucvwfvv3kku16yx5o3fdk02owxlk3j9i22u,16,14,6,69,-31.6114287,21,FALSE,15!t41up7anfr8foe013lwk9a8yfy2iet02mc5qmpuqupy,,14,7,68,-27.98712253
0.9,0.909090909,15,4,0.3,30,591,3,0.7,591,15!1thv299r5vxxu83xa1g85pb1d6j6xtlsbzwu8k9gm6va,21,00:13.0,15!20ttvrb99k435b2hw5ajwnuesa2a30xxa0kc2g6xoabo,17,13,8,67,-31.77698438,21,FALSE,15!20ttvrb99k435b2hw5ajwnuesa2a30xxa0kc2g6xoabo,,13,8,67,-29.6464145
0.9,0.909090909,15,4,0.3,30,593,3,0.7,593,15!1n4njsqn2sm7185srxt46mfv7ideqdkr7f3j6pw3uuc4,20,00:12.1,15!xohdtut52jv9hapyba0vycum9xeodx7ecp14oafozcw,16,14,6,69,-30.5381357,22,FALSE,15!xohdtut52jv92cf7986ihto308gi11qy7uoy4sngtfk,,16,6,69,-27.53467685
0.9,0.909090909,15,4,0.3,30,594,3,0.7,594,15!2ffqkitehartx559fsspw1zgj9197no3r4i3qrlbcyde,17,00:12.8,15!2j2fnbajsk5ys4fudc8e3a7e80o63gomk1z6n7e3i8sg,17,13,4,71,-29.97612892,17,FALSE,15!2j2fnbajsk5ys4fudc8e3a7e80o63gomk1z6n7e3i8sg,,13,4,71,-26.60859649
0.9,0.909090909,15,4,0.3,30,595,3,0.7,595,15!2fbxg1ct5q90ddhpc6c9ixo5pk8sgibhdotys7i1k9vo,12,00:17.5,15!2fbvpviv9tlzpqs08lf51d623gyqsdk143a5tldek4xs,20,10,2,73,-28.35529156,16,FALSE,15!2fbvpviv9tlzpqu3xhdai3ggaxgd7uw0dflanqvca6m8,,13,3,72,-24.16070271
0.9,0.909090909,15,4,0.3,30,596,3,0.7,596,15!2uc5yqmdwmd1xmq51558ccuwnpzy9660qm0zbuk2fb7m,16,00:13.1,15!2tv91e02alwfftwdpafb20cqnphiai0pzvdyf4pihuv4,19,11,5,70,-30.58098129,15,FALSE,15!2tv91e02alwfftwdpafb20cqnphiai0pzvdyf4piik5e,,10,5,70,-30.395017
0.9,0.909090909,15,4,0.3,30,597,3,0.7,597,15!uxsmclyalx3swkryan95bb68nzt2ducjz5ex7iato92,15,00:11.5,15!1d42sdxjbhups4zqpw81evd0zrbf8kqer6cy37cp01du,18,12,3,72,-29.02211602,16,FALSE,15!1d42sdkfatq6m93h0ls3515ejz2f1lby5n37xokyx342,,13,3,72,-26.14397494
0.9,0.909090909,15,4,0.3,30,598,3,0.7,598,15!2fc5i9rx77z1c384pqhygfdg2yab16heworpliniiqdi,16,00:14.9,15!ek58ex02gmlx5zy4uyf505mxzzxyj34g6edsbydj7y8,16,14,2,73,-24.38881647,16,FALSE,15!ek58ex02gmlx5zy4uyf505mxzzxyj34g6edsbydj7y8,,14,2,73,-21.88733191
0.9,0.909090909,15,4,0.3,30,601,3,0.7,601,15!tkx4h8nofyvekd61u36zlla0gw5ojwnhue9s0s490qq,16,00:14.3,15!tlo5neauojc1g2i7jx4w5emzxfr0kfjcegwi4xw0ute,18,12,4,71,-30.1939083,16,FALSE,15!tlo5neauojezo46u2tz7025p1pwhf4apb6lztw5af42,,12,4,71,-28.19690362
0.9,0.909090909,15,4,0.3,30,602,3,0.7,602,15!20s200h4ra9xz3kijd05mms0eikgnq2vncl7rew5r3m6,20,00:13.9,15!20s21b2lyvmz1ojleb44jcoauxsxpcbhq8fhh99qoowa,16,14,6,69,-32.07105438,22,FALSE,15!20s1gl5zu94rjcuv2kovmaqdq2c8yositzsm07hpiwi2,,16,6,69,-28.30959304
0.9,0.909090909,15,4,0.3,30,603,3,0.7,603,15!tkoot2fg6rmx13814jd96qxrp8fn3h97pu32krrklc2,21,00:11.0,15!1moijc88n4vrpgwd6z0olhhy8nhckwva9jln9agj239e,15,15,6,69,-26.72788117,22,FALSE,15!1m856giwrq4yqxgmvljkr0mlrj6749jgtvzt1tujpr0i,,16,6,69,-24.3415981
0.9,0.909090909,15,4,0.3,30,604,3,0.7,604,15!19jysw79l45txgzgi2fa7k1dwvljw0rvrecgbjkuuk8w,15,00:13.7,15!1f0wd1qa3yg8lkexdelrkhf7fy1aghc2c2nyj6i4a48w,19,11,4,71,-30.4177871,20,FALSE,15!lx4vylldrh5nfzs0zw0nigv6meubx68u9wm1ywzery8,,15,5,70,-26.9144393
0.9,0.909090909,15,4,0.3,30,605,3,0.7,605,15!x7wh0890pi5j7dcnlf1f4klq1nqep8d2z78dz80txqa,23,00:13.6,15!45em9pz17ftcgtudaer2sambxwbkyptmmevoi4q4c3k,16,14,9,66,-35.61675228,25,FALSE,15!45em9pz17g55ri0w3ry4z50vdrjc39637krn1r1d6ps,,14,11,64,-33.61217707
0.9,0.909090909,15,4,0.3,30,606,3,0.7,606,15!2fs9nt6be2n67ymwcn3j6kltaywm6k540cnh9ls38s1y,19,00:13.0,15!t3qwp8r7os7bkbwyhgrvw9rzz31k7g2cel92i2rsflw,16,14,5,70,-31.16248663,19,FALSE,15!t3qwp8r7os7bkbwyhgrvw9rzz31k7g2cel92i2rsflw,,14,5,70,-27.76602891
0.9,0.909090909,15,4,0.3,30,608,3,0.7,608,15!1ye5r1whnudssmdm4ybe60abmvec60rhgbo71t7s7ie,13,00:17.8,15!1u81wni3at77ngrnlt6nl1m8vh3gyw8u7ks4g11kp0,18,12,1,74,-26.26947277,12,FALSE,15!tdzxbidmmw1xqdg0hp0136l97dtuoo95vrpdj3qis,,12,0,75,-23.40268756
0.9,0.909090909,15,4,0.3,30,612,3,0.7,612,15!1mscx79rg6346t0nv87eyhmzlp6cb0309uxgabjs6w46,19,00:13.8,15!1msuwotcpxetk21x1wuqoee0zqp7c8wbpbe2ooqlxq9k,17,13,6,69,-32.34299951,17,FALSE,15!1msuwotyuivjja6qtsk8cltp7anntjiug2l30z1eyraw,,11,6,69,-30.5787174
0.9,0.909090909,15,4,0.3,30,613,3,0.7,613,15!t6cpo05398la0357dab6ixtf6hvx0n0gyb4smm3787e,25,00:13.6,15!ysylb79i1shq56tpzmetpc3esr8tgn8oapxpcw9nya,15,15,10,65,-32.89620588,26,FALSE,15!ysylb79i1shq56tpzmetpc3esr8tglalg5vemujjwi,,16,10,65,-29.87256959
0.9,0.909090909,15,4,0.3,30,614,3,0.7,614,15!tby66ofdknx49d0jud9dvrurjbec2d7asmu9w4kr2na,22,00:14.0,15!tby66nm04u9mh9vymc62q016jwxnko2stu9wd7c87ky,16,14,8,67,-33.46361066,22,FALSE,15!7i4zwp8451ect2lr85p41hgcr3icmo9u82voiedpvfm,,15,7,68,-29.50681926
0.9,0.909090909,15,4,0.3,30,616,3,0.7,616,15!uy13wj70ojanev6r3vbd8lzg7yr3d2wzhib74089m2u,20,00:12.0,15!5gzv1p8uqyjde6riha82noang8onrza08xh3wk9td6s,15,15,5,70,-30.57735881,20,FALSE,15!5gzv1p8uqyjde6rieag4hr33nmotl4ada78k95a6f42,,16,4,71,-25.16718692
0.9,0.909090909,15,4,0.3,30,617,3,0.7,617,15!20s1zvpt4jhn0s22mbuc9j7qjshkswdu6z0cofhjptdw,17,00:11.7,15!2tv9wgxuqi875s47tdqz7rpjsipegjsv4pm3q584gyrm,17,13,4,71,-26.94201862,21,FALSE,15!2tv9wgxuqi875rvt1hz60aq0gdtq5ejpm2ehuifphnuq,,17,4,71,-21.56165952
0.9,0.909090909,15,4,0.3,30,618,3,0.7,618,15!2fbxqeobxek16jt33bx36pswls6z18hab488n8vm0z9u,15,00:11.9,15!1ma8i50w3pzdmmx1k10lrcs5bqwgwyjdrm8joup6jggm,19,11,4,71,-28.18108346,17,FALSE,15!1mfv3fx8256cc0ckq6ruygbwpuv43tnv4a1kbxq3a23a,,13,4,71,-25.52713366
0.9,0.909090909,15,4,0.3,30,619,3,0.7,619,15!2fdyrj5adxbv911fj91hozf88u82m8nf6u77rf841txi,22,00:11.8,15!2fjl4qn6je7ba7utpyce2iyxbaq9kidi0nrkmifb5l44,15,15,7,68,-26.08435038,22,FALSE,15!2fjl4qn6je7ba7utpyce2iyxbaq9kidi0nrkmifb5l44,,15,7,68,-23.80238873
0.9,0.909090909,15,4,0.3,30,620,3,0.7,620,15!xo05nraepxdc23g80ook4k0mm1mz00nx1psnhmvmskm,18,00:11.3,15!wrz4nbauxpwgo1ho5730da7q95xko89hilfuucwgo6,17,13,5,70,-29.88126095,17,FALSE,15!wrz4nbauxpwgo1ho5730da7palk8yjfngwiizwbp7q,,13,4,71,-27.33840974
0.9,0.909090909,15,4,0.3,30,621,3,0.7,621,15!2fc6nk7r6bskdodk6es92s6mqhoqccexgzi3kfm6z7r6,20,00:25.9,15!1m7wrg2t8ut1ypat96k4irajjpx9kzsc6mz71tz7thci,15,15,5,70,-30.79911078,23,FALSE,15!1mc9drqjzpt5a1p8oecu0h7enwgop0h79mxihbt6vgnm,,15,8,67,-28.60518548
0.9,0.909090909,15,4,0.3,30,622,3,0.7,622,15!16rkyx8ye1ewhywtszzhncovacmldc17tx64vwnvl6s,12,00:13.5,15!15zyfexghy5jrl53oviiv4dovrb7l5wz9dauq2h2vb8,19,11,1,74,-27.13027159,12,FALSE,15!15zyfexghy5jrl53oviiv4dovrb7l5wz9dauq2h2vb8,,11,1,74,-24.94075256
0.9,0.909090909,15,4,0.3,30,624,3,0.7,624,15!17nxak2ai1h1ffb2lz35wgbw4n6717jw09n0n59auk8y,20,00:11.6,15!1extxy4p1e2utgf0zyh3g0ibx26e55kzi3cobwtfwdmq,16,14,6,69,-32.97207819,20,FALSE,15!1extxy4p1e2utgf0zyh3g0ibx26e55kzi3cobwtfwdmq,,14,6,69,-30.82937276
0.9,0.909090909,15,4,0.3,30,625,3,0.7,625,15!2fc52win7wkaamsgi05l4zh11qin5ezrn71lonzc7pc6,14,00:11.5,15!2fbmnvigo3u0s94u5o4wbv9fb1qkr8ieiaj5uafybmdg,19,11,3,72,-29.98768436,14,FALSE,15!2fbmnvigo3u0s94u5o4wbv9fb1qkr8ieiaj5uafybmdg,,11,3,72,-28.88630162
0.9,0.909090909,15,4,0.3,30,626,3,0.7,626,15!1n55bl20y4qmyztjqz35l58mk0xar0pj13qnh1cnd1qe,16,00:23.4,15!1n55bi54sr5diwrpuj9eib5orgtau1oz5fxq8xhr8vik,17,13,3,72,-27.44748949,18,FALSE,15!1n55bi4biy099itmwnepak4d1iqdhxpr9j7gqoxkyglo,,14,4,71,-24.84823777
0.9,0.909090909,15,4,0.3,30,627,3,0.7,627,15!2fbei8qct82azbkzwu3hzdtc9xz6bsqiknl68h7x3b42,16,00:13.5,15!1m7mgfm319yl4kioidecjf4rt6ms9vvhegfdoplts1l0,19,11,5,70,-30.15260123,16,FALSE,15!1m7mgfm319yl4kioidecjf4rt6ms9vvhegfdoplts1l0,,11,5,70,-28.81292434
0.9,0.909090909,15,4,0.3,30,628,3,0.7,628,15!2fbmo6tc0fymcs3ra11mx1w6rv9tckoxu0mdaxo38f7q,26,00:12.1,15!t41pippx422kzo9fbked7r1o4oltyrlntr7hiqcduls,14,16,10,65,-31.33431477,24,FALSE,15!t41piclwfxjf3rzq14g3djf8ecqdmsyaiwmwr87z968,,15,9,66,-28.05517544
0.9,0.909090909,15,4,0.3,30,629,3,0.7,629,15!11nha8rgw8o1uf2pv7zg3v72m3oxu34qaxbsueqtr2c,17,00:12.3,15!s7wp9rx3x1rwfnm7tlwm9dux7kt2fbic38d030rwk,19,11,6,69,-34.60595355,18,FALSE,15!s7wp9rx3x1rwfcyztefmjf4r1nxcjq1g0imucx5xg,,12,6,69,-33.18643846
0.9,0.909090909,15,4,0.3,30,630,3,0.7,630,15!2fbwbw2fr7097ypy0veuqa005wmqrepbi0rl4g63kr12,18,00:11.7,15!17nnjaag3khqaj8shmeqzvaf5oq9bz5isub3ai6uzcnm,19,11,7,68,-32.10801589,17,FALSE,15!17nnjaa1cjql3nia4vezq8esm3eheh9mp7l65e8wctle,,11,6,69,-30.43410806
0.9,0.909090909,15,4,0.3,30,634,3,0.7,634,15!tc7fmq80uzonn0hpt2vdycbbkju9c2c27lcozucksba,19,00:23.4,15!8fyjl506gdkkdosolzendv0n5f03g10vsacd1b41no,17,13,6,69,-34.52552351,19,FALSE,15!8fyjlyiaao3kku7bz7vxliwxqr8nnpp97i45vti1d0,,12,7,68,-32.64008928
0.9,0.909090909,15,4,0.3,30,635,3,0.7,635,15!2fbxg1pige5z1uzevkh5dnnj6q3b3l6jiu6kn82tjgni,19,00:11.9,15!1nlambl0qhif1oc4jj41f6w7b8weqw9era7vfupdw4ju,18,12,7,68,-34.72583185,23,FALSE,15!1npdyjicpc6sh0ivlw39ryam0ikp2b6gvh6iumhlqadm,,14,9,66,-31.8915253
0.9,0.909090909,15,4,0.3,30,636,3,0.7,636,15!t8nlmhkg0ouuz0t6k08r3p68aq1adjirklcqy5gsrus,17,00:15.5,15!7mqqtl5yuexc2zwsvocsmz5phd6v3sq4pxid5frrx8k,18,12,5,70,-29.74288154,17,FALSE,15!7mqqtl5yuexc2zwsvocsmz5phd6v3sq4pxid5frrx8k,,12,5,70,-28.68768759
0.9,0.909090909,15,4,0.3,30,639,3,0.7,639,15!2n1z16bba2znl1e39gbkulonvvpveukwnod2yeudffny,21,00:13.3,15!7bze92bkhcu0iy0gdqev4dgwktl3s3qc9rget5hlnnu,14,16,5,70,-25.91087541,21,FALSE,15!7bze92bkhcu0iy0gdqev4dgwktl3s3qc9rget5hlnnu,,16,5,70,-20.93900959
0.9,0.909090909,15,4,0.3,30,644,3,0.7,644,15!1pwxb8z54yqhg9ai1poo3bn0qwki1y4f4yc6qoq6b5s0,18,00:13.1,15!1puvn50d9ijwguhjrlgbwq112p3a3ffd1mok4pugu8sg,17,13,5,70,-28.59546995,18,FALSE,15!1pumfmij8jsplurzcy46mm8tz8g2x10qcvhv25w06rcw,,15,3,72,-24.8320997
