subj,node1,node2,weight
S101,horse,turtle,0.001953125
S101,horse,spider,0.03125
S101,horse,lion,0.000137329101562
S101,horse,persian,0.25
S101,horse,lobster,0.25
S101,horse,zebra,0.0009765625
S101,horse,seal,0.00390625
S101,horse,seacow,0.75
S101,horse,panda,0.0078125
S101,horse,puma,0.125
S101,horse,wildebeest,0.25
S101,horse,rattlesnake,0.25
S101,horse,wolverine,0.25
S101,horse,lovebird,0.25
S101,horse,tadpole,0.25
S101,horse,sealion,0.125
S101,horse,tarantula,0.25
S101,horse,koala,0.03125
S101,horse,trout,0.125
S101,horse,turkey,0.0625
S101,horse,salmon,0.03125
S101,horse,kangaroo,0.00390625
S101,horse,stallion,0.25
S101,horse,mule,0.25
S101,horse,muskox,0.25
S101,horse,slug,0.25
S101,horse,raptor,0.25
S101,horse,shrew,0.25
S101,horse,koalabear,0.125
S101,horse,tortoise,0.125
S101,horse,sugarglider,0.125
S101,horse,pelican,0.0625
S101,horse,russianblue,0.25
S101,horse,lemur,0.0078125
S101,horse,mantis,0.25
S101,horse,ostrich,0.00390625
S101,horse,wolf,0.00048828125
S101,horse,orangutan,0.0625
S101,horse,raccoon,0.0625
S101,horse,wallaby,0.25
S101,horse,swallow,0.25
S101,horse,octopus,0.0078125
S101,horse,porpoise,0.5
S101,horse,meerkat,0.25
S101,horse,redpanda,0.25
S101,horse,owl,0.0078125
S101,horse,swan,0.015625
S101,horse,wasp,0.25
S101,horse,weasel,0.0625
S101,horse,ocelot,0.125
S101,horse,whale,0.0009765625
S101,horse,sheep,0.08984375
S101,horse,stork,0.25
S101,horse,humpbackwhale,0.25
S101,horse,monkey,0.00048828125
S101,horse,pandabear,0.25
S101,horse,poodle,0.25
S101,horse,oryx,0.25
S101,horse,opossum,0.125
S101,horse,newt,0.25
S101,horse,yak,0.25
S101,horse,sunconure,0.75
S101,horse,woolymammoth,0.25
S101,horse,polarbear,0.001953125
S101,horse,pufferfish,0.25
S101,horse,squid,0.25
S101,horse,squirrel,0.0078125
S101,horse,starfish,0.25
S101,horse,tiger,3.0517578125e-05
S101,horse,rabbit,0.001953125
S101,horse,pig,0.001708984375
S101,horse,waterbuffalo,0.25
S101,horse,otter,0.015625
S101,horse,worm,0.25
S101,horse,lizard,0.0625
S101,horse,lynx,0.125
S101,horse,seagull,0.125
S101,horse,impala,0.25
S101,horse,robin,0.015625
S101,horse,shrimp,0.25
S101,horse,shark,0.001953125
S101,horse,mink,0.0625
S101,horse,pony,0.25
S101,horse,wolfhound,0.25
S101,horse,moth,0.25
S101,horse,marmot,0.25
S101,horse,ram,0.125
S101,horse,rooster,0.125
S101,horse,rat,0.00048828125
S101,horse,marten,0.25
S101,horse,mockingbird,0.25
S101,horse,quail,0.25
S101,horse,woodpecker,0.25
S101,horse,mouse,6.103515625e-05
S101,horse,mole,0.25
S101,horse,warthog,0.25
S101,horse,humunukuapua,0.25
S101,horse,killerwhale,0.25
S101,horse,muskdeer,0.25
S101,horse,rhinoceros,0.0107421875
S101,horse,ibex,0.25
S101,horse,moose,0.03125
S101,horse,tapir,0.25
S101,horse,snail,0.125
S101,horse,toad,0.125
S101,horse,swordfish,0.25
S101,horse,leopard,0.0107421875
S101,horse,seaturtle,0.25
S101,horse,possum,0.0625
S101,horse,slowloris,0.25
S101,horse,salamander,0.125
S101,horse,tuna,0.03125
S101,horse,thornydevil,0.25
S101,horse,terrier,0.25
S101,horse,jellyfish,0.125
S101,horse,platypus,0.125
S101,horse,hyena,0.001953125
S101,horse,mammoth,0.25
S101,horse,okapi,0.25
S101,horse,skunk,0.015625
S101,horse,narwhal,0.25
S101,humpbackwhale,turtle,0.25
S101,humpbackwhale,pelican,0.25
S101,humpbackwhale,wolfhound,0.25
S101,humpbackwhale,squid,0.25
S101,humpbackwhale,lion,0.25
S101,humpbackwhale,skate,0.25
S101,humpbackwhale,seal,0.25
S101,humpbackwhale,mouse,0.25
S101,humpbackwhale,panda,0.25
S101,humpbackwhale,sheep,0.25
S101,humpbackwhale,rhinoceros,0.25
S101,humpbackwhale,puma,0.25
S101,humpbackwhale,panther,0.25
S101,humpbackwhale,sparrow,0.25
S101,humpbackwhale,rattlesnake,0.25
S101,humpbackwhale,stork,0.25
S101,humpbackwhale,sealion,0.25
S101,humpbackwhale,stingray,0.25
S101,humpbackwhale,snappingturtle,0.25
S101,humpbackwhale,toad,0.25
S101,humpbackwhale,leopard,0.25
S101,humpbackwhale,kangaroo,0.25
S101,humpbackwhale,salmon,0.25
S101,humpbackwhale,manatee,0.25
S101,humpbackwhale,tiger,0.25
S101,humpbackwhale,koala,0.25
S101,humpbackwhale,seaturtle,0.25
S101,humpbackwhale,robin,0.25
S101,humpbackwhale,tuna,0.25
S101,humpbackwhale,waterbuffalo,0.25
S101,humpbackwhale,jellyfish,0.25
S101,humpbackwhale,whale,0.25
S101,humpbackwhale,jaguar,0.25
S101,humpbackwhale,lemur,0.25
S101,humpbackwhale,rat,0.25
S101,humpbackwhale,oryx,0.25
S101,humpbackwhale,hyena,0.25
S101,humpbackwhale,wolf,0.25
S101,humpbackwhale,orangutan,0.25
S101,humpbackwhale,octopus,0.25
S101,humpbackwhale,porpoise,0.25
S101,humpbackwhale,narwhal,0.75
S101,humpbackwhale,orca,0.75
S101,alpaca,antelope,0.25
S101,alpaca,sparrow,0.25
S101,alpaca,canary,0.25
S101,alpaca,ermine,0.25
S101,alpaca,human,0.25
S101,alpaca,chicken,0.125
S101,alpaca,iguana,0.25
S101,alpaca,elk,0.25
S101,alpaca,dungbeetle,0.25
S101,alpaca,civet,0.25
S101,alpaca,swan,0.25
S101,alpaca,piranha,0.25
S101,alpaca,otter,0.25
S101,alpaca,raven,0.25
S101,alpaca,chameleon,0.25
S101,alpaca,vulture,0.25
S101,alpaca,bear,0.125
S101,alpaca,ferret,0.125
S101,alpaca,giraffe,0.125
S101,alpaca,snake,0.25
S101,alpaca,llama,0.875
S101,alpaca,blackheadedgull,0.25
S101,alpaca,tick,0.25
S101,alpaca,bat,0.25
S101,alpaca,jaguar,0.25
S101,alpaca,cranefly,0.25
S101,alpaca,parrot,0.125
S101,alpaca,goat,0.125
S101,alpaca,emu,0.25
S101,alpaca,dinosaur,0.25
S101,alpaca,gilamonster,0.25
S101,alpaca,turtle,0.125
S101,alpaca,crow,0.25
S101,alpaca,flyingsquirrel,0.25
S101,alpaca,spider,0.25
S101,alpaca,goose,0.25
S101,alpaca,lion,0.125
S101,alpaca,zebra,0.25
S101,alpaca,seal,0.125
S101,alpaca,seacow,0.25
S101,alpaca,bee,0.25
S101,alpaca,panda,0.25
S101,alpaca,hippopotamus,0.125
S101,alpaca,marmoset,0.25
S101,alpaca,capybara,0.5
S101,alpaca,fox,0.25
S101,alpaca,sealion,0.25
S101,alpaca,badger,0.25
S101,alpaca,kangaroo,0.25
S101,alpaca,eagle,0.125
S101,alpaca,leopard,0.125
S101,alpaca,carp,0.25
S101,alpaca,stallion,0.25
S101,alpaca,mule,0.25
S101,alpaca,muskox,0.25
S101,alpaca,goldfish,0.125
S101,alpaca,newt,0.25
S101,alpaca,gerbil,0.25
S101,alpaca,shrew,0.25
S101,alpaca,sugarglider,0.25
S101,alpaca,pelican,0.25
S101,alpaca,thornydevil,0.25
S101,alpaca,lemur,0.25
S101,alpaca,mantis,0.25
S101,alpaca,ostrich,0.75
S101,alpaca,wolf,0.25
S101,alpaca,hamster,0.5
S101,alpaca,orangutan,0.25
S101,alpaca,octopus,0.125
S101,alpaca,porpoise,0.25
S101,alpaca,redpanda,0.25
S101,alpaca,owl,0.25
S101,alpaca,donkey,0.125
S101,alpaca,belugawhale,0.25
S101,alpaca,raptor,0.25
S101,alpaca,weasel,0.25
S101,alpaca,ocelot,0.25
S101,alpaca,duck,0.25
S101,alpaca,boar,0.25
S101,alpaca,whale,0.125
S101,alpaca,ape,0.25
S101,alpaca,sheep,0.5
S101,alpaca,horse,0.125
S101,alpaca,monkey,0.125
S101,alpaca,bumblebee,0.25
S101,alpaca,frog,0.25
S101,alpaca,chinchilla,0.25
S101,alpaca,woolymammoth,0.25
S101,alpaca,fish,0.25
S101,alpaca,polarbear,0.125
S101,alpaca,dolphin,0.25
S101,alpaca,squirrel,0.25
S101,alpaca,chimpanzee,0.25
S101,alpaca,tiger,0.125
S101,alpaca,rabbit,0.25
S101,alpaca,crane,0.25
S101,alpaca,penguin,0.25
S101,alpaca,fly,0.25
S101,alpaca,cow,0.125
S101,alpaca,bluejay,0.25
S101,alpaca,rat,0.125
S101,alpaca,cat,0.125
S101,alpaca,lizard,0.25
S101,alpaca,lynx,0.25
S101,alpaca,seagull,0.25
S101,alpaca,impala,0.25
S101,alpaca,shark,0.25
S101,alpaca,mink,0.125
S101,alpaca,chipmunk,0.125
S101,alpaca,ram,0.25
S101,alpaca,deer,0.125
S101,alpaca,pig,0.125
S101,alpaca,yellowjacket,0.25
S101,alpaca,marten,0.25
S101,alpaca,mouse,0.125
S101,alpaca,mole,0.25
S101,alpaca,argali,0.25
S101,alpaca,slowloris,0.25
S101,alpaca,muskdeer,0.25
S101,alpaca,rhinoceros,0.125
S101,alpaca,guineapig,0.25
S101,alpaca,catfish,0.25
S101,alpaca,elephant,0.125
S101,alpaca,cheetah,0.125
S101,alpaca,bunny,0.25
S101,alpaca,moose,0.25
S101,alpaca,tapir,0.25
S101,alpaca,snail,0.25
S101,alpaca,swordfish,0.25
S101,alpaca,dingo,0.25
S101,alpaca,sloth,0.25
S101,alpaca,koala,0.25
S101,alpaca,clownfish,0.25
S101,alpaca,salamander,0.25
S101,alpaca,basilisk,0.25
S101,alpaca,tuna,0.25
S101,alpaca,hawk,0.125
S101,alpaca,dog,0.125
S101,alpaca,hyena,0.125
S101,alpaca,gorilla,0.125
S101,alpaca,okapi,0.25
S101,alpaca,buffalo,0.25
S101,monkey,peacock,0.125
S101,monkey,pheasant,0.25
S101,monkey,pelican,0.125
S101,monkey,spidermonkey,0.75
S101,monkey,prairiedog,0.25
S101,monkey,panther,0.03125
S101,monkey,scorpion,0.25
S101,monkey,piranha,0.25
S101,monkey,prayingmantis,0.25
S101,monkey,sloth,0.3125
S101,monkey,penguin,0.001953125
S101,monkey,rat,0.0009765625
S101,monkey,raven,0.125
S101,monkey,porcupine,0.25
S101,monkey,python,0.25
S101,monkey,vulture,0.25
S101,monkey,salamander,0.125
S101,monkey,snake,0.01953125
S101,monkey,tarantula,0.25
S101,monkey,tick,0.25
S101,monkey,ostrich,0.00390625
S101,monkey,mountainlion,0.25
S101,monkey,parrot,0.00390625
S101,monkey,russianblue,0.25
S101,monkey,orca,0.125
S101,monkey,turtle,0.0078125
S101,monkey,spider,0.109375
S101,monkey,persian,0.25
S101,monkey,zebra,0.001953125
S101,monkey,seal,0.0078125
S101,monkey,seacow,0.25
S101,monkey,panda,0.015625
S101,monkey,pigeon,0.125
S101,monkey,tadpole,0.25
S101,monkey,sealion,0.25
S101,monkey,stingray,0.25
S101,monkey,trout,0.25
S101,monkey,turkey,0.0625
S101,monkey,stallion,0.25
S101,monkey,mule,0.25
S101,monkey,muskox,0.25
S101,monkey,slug,0.25
S101,monkey,raptor,0.25
S101,monkey,shrew,0.25
S101,monkey,tortoise,0.125
S101,monkey,sugarglider,0.5
S101,monkey,thornydevil,0.25
S101,monkey,shrimp,0.25
S101,monkey,wolf,0.001953125
S101,monkey,orangutan,0.5
S101,monkey,ox,0.25
S101,monkey,raccoon,0.125
S101,monkey,swallow,0.25
S101,monkey,octopus,0.03125
S101,monkey,porpoise,0.25
S101,monkey,redpanda,0.25
S101,monkey,owl,0.03125
S101,monkey,swan,0.015625
S101,monkey,wasp,0.125
S101,monkey,weasel,0.0625
S101,monkey,ocelot,0.125
S101,monkey,tuna,0.0625
S101,monkey,sheep,0.015625
S101,monkey,poodle,0.25
S101,monkey,opossum,0.25
S101,monkey,newt,0.25
S101,monkey,yak,0.25
S101,monkey,sunconure,0.75
S101,monkey,woolymammoth,0.25
S101,monkey,polarbear,0.00390625
S101,monkey,pufferfish,0.25
S101,monkey,walrus,0.25
S101,monkey,ram,0.125
S101,monkey,squirrel,0.015625
S101,monkey,starfish,0.25
S101,monkey,tiger,0.003173828125
S101,monkey,rabbit,0.015625
S101,monkey,pig,0.00048828125
S101,monkey,otter,0.0625
S101,monkey,worm,0.75
S101,monkey,sparrow,0.03125
S101,monkey,seagull,0.125
S101,monkey,robin,0.03125
S101,monkey,shark,0.0107421875
S101,monkey,moth,0.25
S101,monkey,squid,0.25
S101,monkey,rooster,0.125
S101,monkey,yellowjacket,0.25
S101,monkey,quail,0.25
S101,monkey,woodpecker,0.25
S101,monkey,mouse,0.00048828125
S101,monkey,warthog,0.25
S101,monkey,muskdeer,0.25
S101,monkey,rhinoceros,0.0078125
S101,monkey,parakeet,0.25
S101,monkey,moose,0.0625
S101,monkey,tapir,0.25
S101,monkey,snail,0.125
S101,monkey,toad,0.25
S101,monkey,swordfish,0.25
S101,monkey,salmon,0.0625
S101,monkey,possum,0.25
S101,monkey,slowloris,0.25
S101,monkey,whale,0.0009765625
S101,monkey,terrier,0.25
S101,monkey,okapi,0.25
S101,monkey,skunk,0.125
S101,prayingmantis,whale,0.25
S101,prayingmantis,shark,0.25
S101,prayingmantis,swallow,0.25
S101,prayingmantis,sparrow,0.25
S101,prayingmantis,python,0.25
S101,prayingmantis,salmon,0.25
S101,prayingmantis,spider,0.25
S101,prayingmantis,salamander,0.25
S101,prayingmantis,tiger,0.25
S101,prayingmantis,rat,0.25
S101,prayingmantis,wolf,0.25
S101,prayingmantis,weasel,0.25
S101,prayingmantis,tarantula,0.25
S101,prayingmantis,tuna,0.25
S101,prayingmantis,trout,0.25
S101,prayingmantis,robin,0.25
S101,prayingmantis,zebra,0.25
S101,alligator,peacock,0.25
S101,alligator,antelope,0.25
S101,alligator,camel,0.125
S101,alligator,wildebeest,0.25
S101,alligator,cobra,0.25
S101,alligator,canary,0.75
S101,alligator,spidermonkey,0.25
S101,alligator,crocodile,0.99609375
S101,alligator,ermine,0.25
S101,alligator,mongoose,0.125
S101,alligator,prairiedog,0.25
S101,alligator,chicken,0.0078125
S101,alligator,owl,0.03125
S101,alligator,badger,0.125
S101,alligator,elk,0.125
S101,alligator,dungbeetle,0.25
S101,alligator,civet,0.25
S101,alligator,panther,0.0625
S101,alligator,scorpion,0.0625
S101,alligator,cougar,0.25
S101,alligator,otter,0.0625
S101,alligator,porcupine,0.25
S101,alligator,grizzlybear,0.0625
S101,alligator,chameleon,0.0625
S101,alligator,python,0.25
S101,alligator,vulture,0.25
S101,alligator,caribou,0.25
S101,alligator,bear,0.03515625
S101,alligator,ferret,0.015625
S101,alligator,giraffe,0.0078125
S101,alligator,snake,0.0078125
S101,alligator,llama,0.25
S101,alligator,falcon,0.25
S101,alligator,donkey,0.015625
S101,alligator,bat,0.3125
S101,alligator,flamingo,0.125
S101,alligator,jaguar,0.25
S101,alligator,dingo,0.125
S101,alligator,parrot,0.03125
S101,alligator,bird,0.125
S101,alligator,emu,0.125
S101,alligator,eel,0.25
S101,alligator,gilamonster,0.25
S101,alligator,walrus,0.5
S101,alligator,orca,0.125
S101,alligator,turtle,0.015625
S101,alligator,crow,0.25
S101,alligator,fish,0.0078125
S101,alligator,grasshopper,0.125
S101,alligator,spider,0.03125
S101,alligator,goose,0.125
S101,alligator,lion,0.0009765625
S101,alligator,lobster,0.125
S101,alligator,zebra,0.03125
S101,alligator,beetle,0.0625
S101,alligator,cat,0.0009765625
S101,alligator,panda,0.109375
S101,alligator,hippopotamus,0.6875
S101,alligator,fox,0.0625
S101,alligator,greatwhiteshark,0.25
S101,alligator,wolverine,0.25
S101,alligator,tadpole,0.25
S101,alligator,baldeagle,0.25
S101,alligator,stingray,0.25
S101,alligator,iguana,0.125
S101,alligator,kangaroo,0.03125
S101,alligator,trout,0.25
S101,alligator,eagle,0.03125
S101,alligator,leopard,0.03125
S101,alligator,carp,0.25
S101,alligator,stallion,0.25
S101,alligator,cockroach,0.25
S101,alligator,muskox,0.25
S101,alligator,goldfish,0.25
S101,alligator,manatee,0.25
S101,alligator,bluewhale,0.25
S101,alligator,newt,0.25
S101,alligator,gerbil,0.0625
S101,alligator,shrew,0.25
S101,alligator,koalabear,0.0625
S101,alligator,tortoise,0.25
S101,alligator,cow,0.0078125
S101,alligator,pelican,0.125
S101,alligator,thornydevil,0.25
S101,alligator,lemur,0.0625
S101,alligator,ostrich,0.015625
S101,alligator,echidna,0.25
S101,alligator,wolf,0.03125
S101,alligator,hamster,0.015625
S101,alligator,orangutan,0.25
S101,alligator,raccoon,0.03125
S101,alligator,octopus,0.03125
S101,alligator,porpoise,0.25
S101,alligator,sloth,0.125
S101,alligator,swan,0.125
S101,alligator,gazelle,0.125
S101,alligator,wasp,0.125
S101,alligator,gopher,0.125
S101,alligator,ocelot,0.25
S101,alligator,duck,0.015625
S101,alligator,boar,0.25
S101,alligator,whale,0.015625
S101,alligator,ape,0.125
S101,alligator,sheep,0.03125
S101,alligator,horse,0.00390625
S101,alligator,alpaca,0.25
S101,alligator,monkey,0.0078125
S101,alligator,pandabear,0.25
S101,alligator,bumblebee,0.25
S101,alligator,frog,0.0625
S101,alligator,opossum,0.25
S101,alligator,chinchilla,0.0625
S101,alligator,yak,0.25
S101,alligator,jellyfish,0.25
S101,alligator,polarbear,0.0078125
S101,alligator,cricket,0.125
S101,alligator,squid,0.25
S101,alligator,crab,0.125
S101,alligator,starfish,0.125
S101,alligator,chimpanzee,0.25
S101,alligator,tiger,0.0546875
S101,alligator,armadillo,0.125
S101,alligator,rabbit,0.0625
S101,alligator,bull,0.125
S101,alligator,coyote,0.0625
S101,alligator,pig,0.00390625
S101,alligator,dolphin,0.03125
S101,alligator,penguin,0.0625
S101,alligator,fly,0.25
S101,alligator,blowfish,0.25
S101,alligator,sugarglider,0.25
S101,alligator,bluejay,0.25
S101,alligator,ram,0.125
S101,alligator,worm,0.25
S101,alligator,bee,0.0625
S101,alligator,lizard,0.0625
S101,alligator,lynx,0.25
S101,alligator,sparrow,0.125
S101,alligator,seagull,0.25
S101,alligator,impala,0.25
S101,alligator,robin,0.125
S101,alligator,hornet,0.25
S101,alligator,shark,0.0078125
S101,alligator,mink,0.25
S101,alligator,moth,0.125
S101,alligator,chipmunk,0.0625
S101,alligator,marmot,0.25
S101,alligator,seal,0.109375
S101,alligator,deer,0.0625
S101,alligator,rooster,0.25
S101,alligator,ant,0.25
S101,alligator,rat,0.0078125
S101,alligator,marten,0.25
S101,alligator,anteater,0.25
S101,alligator,beaver,0.25
S101,alligator,shrimp,0.25
S101,alligator,mouse,0.001953125
S101,alligator,mole,0.125
S101,alligator,argali,0.25
S101,alligator,squirrel,0.015625
S101,alligator,woodpecker,0.125
S101,alligator,groundhog,0.25
S101,alligator,killerwhale,0.25
S101,alligator,muskdeer,0.25
S101,alligator,rhinoceros,0.0625
S101,alligator,guineapig,0.125
S101,alligator,capybara,0.25
S101,alligator,ibex,0.25
S101,alligator,elephant,0.2265625
S101,alligator,cheetah,0.03125
S101,alligator,bunny,0.25
S101,alligator,brownbear,0.125
S101,alligator,butterfly,0.25
S101,alligator,moose,0.25
S101,alligator,tapir,0.25
S101,alligator,toad,0.75
S101,alligator,swordfish,0.25
S101,alligator,salmon,0.125
S101,alligator,possum,0.125
S101,alligator,koala,0.125
S101,alligator,clownfish,0.125
S101,alligator,salamander,0.25
S101,alligator,basilisk,0.25
S101,alligator,tuna,0.125
S101,alligator,hawk,0.03125
S101,alligator,bluebird,0.125
S101,alligator,hummingbird,0.25
S101,alligator,buffalo,0.03125
S101,alligator,platypus,0.75
S101,alligator,dog,0.0009765625
S101,alligator,hyena,0.0625
S101,alligator,gorilla,0.015625
S101,alligator,blackbear,0.25
S101,alligator,mammoth,0.25
S101,alligator,okapi,0.25
S101,alligator,goat,0.0625
S101,alligator,skunk,0.125
S101,alligator,anaconda,0.25
S101,alligator,hedgehog,0.125
S101,terrier,turkey,0.25
S101,terrier,tortoise,0.25
S101,terrier,wolf,0.25
S101,terrier,zebra,0.25
S101,terrier,whale,0.25
S101,terrier,warthog,0.25
S101,pandabear,porcupine,0.25
S101,pandabear,tiger,0.25
S101,pandabear,woodpecker,0.25
S101,pandabear,squirrel,0.25
S101,pandabear,parrot,0.25
S101,pandabear,python,0.25
S101,pandabear,wildebeest,0.25
S101,pandabear,scorpion,0.25
S101,pandabear,platypus,0.75
S101,pandabear,pig,0.25
S101,pandabear,wolverine,0.25
S101,pandabear,polarbear,0.25
S101,pandabear,starfish,0.25
S101,pandabear,rabbit,0.25
S101,pandabear,raccoon,0.25
S101,pandabear,sheep,0.25
S101,pandabear,skunk,0.25
S101,pandabear,trout,0.25
S101,pandabear,penguin,0.25
S101,bumblebee,turtle,0.25
S101,bumblebee,pelican,0.25
S101,bumblebee,shark,0.25
S101,bumblebee,mink,0.25
S101,bumblebee,sparrow,0.25
S101,bumblebee,chipmunk,0.25
S101,bumblebee,fish,0.25
S101,bumblebee,ram,0.25
S101,bumblebee,deer,0.25
S101,bumblebee,spider,0.25
S101,bumblebee,canary,0.25
S101,bumblebee,pig,0.25
S101,bumblebee,leopard,0.25
S101,bumblebee,lion,0.25
S101,bumblebee,marten,0.25
S101,bumblebee,seal,0.25
S101,bumblebee,porpoise,0.25
S101,bumblebee,chicken,0.25
S101,bumblebee,cat,0.25
S101,bumblebee,mouse,0.25
S101,bumblebee,mole,0.25
S101,bumblebee,hippopotamus,0.25
S101,bumblebee,sheep,0.25
S101,bumblebee,elk,0.25
S101,bumblebee,horse,0.25
S101,bumblebee,dungbeetle,0.25
S101,bumblebee,civet,0.25
S101,bumblebee,monkey,0.25
S101,bumblebee,fox,0.25
S101,bumblebee,muskdeer,0.25
S101,bumblebee,frog,0.25
S101,bumblebee,rhinoceros,0.25
S101,bumblebee,guineapig,0.25
S101,bumblebee,capybara,0.25
S101,bumblebee,elephant,0.75
S101,bumblebee,cheetah,0.25
S101,bumblebee,iguana,0.25
S101,bumblebee,goat,0.25
S101,bumblebee,rat,0.25
S101,bumblebee,chinchilla,0.25
S101,bumblebee,tuna,0.25
S101,bumblebee,eagle,0.25
S101,bumblebee,tapir,0.25
S101,bumblebee,hyena,0.25
S101,bumblebee,chameleon,0.25
S101,bumblebee,octopus,0.25
S101,bumblebee,swordfish,0.25
S101,bumblebee,carp,0.25
S101,bumblebee,okapi,0.25
S101,bumblebee,owl,0.25
S101,bumblebee,salamander,0.25
S101,bumblebee,tiger,0.25
S101,bumblebee,ferret,0.25
S101,bumblebee,vulture,0.25
S101,bumblebee,clownfish,0.25
S101,bumblebee,llama,0.25
S101,bumblebee,muskox,0.25
S101,bumblebee,goldfish,0.25
S101,bumblebee,bunny,0.75
S101,bumblebee,whale,0.25
S101,bumblebee,hawk,0.25
S101,bumblebee,newt,0.25
S101,bumblebee,shrew,0.25
S101,bumblebee,donkey,0.25
S101,bumblebee,stallion,0.25
S101,bumblebee,jaguar,0.25
S101,bumblebee,dingo,0.25
S101,bumblebee,cow,0.25
S101,bumblebee,thornydevil,0.25
S101,bumblebee,dog,0.25
S101,bumblebee,ermine,0.25
S101,bumblebee,ostrich,0.25
S101,bumblebee,emu,0.25
S101,bumblebee,gorilla,0.25
S101,bumblebee,lizard,0.25
S101,bumblebee,giraffe,0.25
S101,bumblebee,hamster,0.25
S101,bumblebee,lynx,0.25
S101,bumblebee,gilamonster,0.25
S101,bumblebee,polarbear,0.25
S101,bumblebee,impala,0.25
S101,bumblebee,parrot,0.25
S101,buzzard,owl,0.25
S101,buzzard,horse,0.25
S101,buzzard,cow,0.25
S101,buzzard,camel,0.25
S101,buzzard,kangaroo,0.25
S101,buzzard,deer,0.75
S101,buzzard,dog,0.25
S101,buzzard,cat,0.25
S101,buzzard,hyena,0.25
S101,buzzard,crocodile,0.25
S101,buzzard,lion,0.25
S101,buzzard,giraffe,0.25
S101,buzzard,wolf,0.25
S101,buzzard,rabbit,0.25
S101,buzzard,elephant,0.25
S101,buzzard,rhinoceros,0.25
S101,buzzard,cheetah,0.25
S101,buzzard,tiger,0.25
S101,frog,peacock,0.125
S101,frog,pheasant,0.25
S101,frog,pelican,0.125
S101,frog,skate,0.25
S101,frog,iguana,0.0625
S101,frog,panther,0.0625
S101,frog,swan,0.0625
S101,frog,prayingmantis,0.25
S101,frog,penguin,0.1875
S101,frog,snappingturtle,0.25
S101,frog,raven,0.25
S101,frog,grizzlybear,0.0625
S101,frog,python,0.25
S101,frog,vulture,0.25
S101,frog,manatee,0.25
S101,frog,giraffe,0.0078125
S101,frog,snake,0.0625
S101,frog,llama,0.125
S101,frog,stingray,0.125
S101,frog,jaguar,0.03125
S101,frog,parrot,0.03125
S101,frog,gilamonster,0.25
S101,frog,russianblue,0.25
S101,frog,goldeneagle,0.25
S101,frog,orca,0.125
S101,frog,turtle,0.3125
S101,frog,hare,0.25
S101,frog,grasshopper,0.875
S101,frog,spider,0.03125
S101,frog,goose,0.0625
S101,frog,lion,0.00390625
S101,frog,persian,0.25
S101,frog,zebra,0.0625
S101,frog,seal,0.0625
S101,frog,panda,0.125
S101,frog,hippopotamus,0.03125
S101,frog,puma,0.25
S101,frog,pigeon,0.25
S101,frog,rattlesnake,0.75
S101,frog,greatwhiteshark,0.25
S101,frog,lovebird,0.25
S101,frog,tadpole,0.75
S101,frog,sealion,0.25
S101,frog,tarantula,0.25
S101,frog,trout,0.25
S101,frog,turkey,0.125
S101,frog,salmon,0.3125
S101,frog,kangaroo,0.125
S101,frog,stallion,0.25
S101,frog,muskox,0.25
S101,frog,goldfish,0.25
S101,frog,slug,0.25
S101,frog,newt,0.25
S101,frog,monkey,0.0078125
S101,frog,shrew,0.25
S101,frog,tortoise,0.25
S101,frog,sugarglider,0.25
S101,frog,thornydevil,0.25
S101,frog,lemur,0.125
S101,frog,ostrich,0.0625
S101,frog,wolf,0.0625
S101,frog,hamster,0.0625
S101,frog,orangutan,0.25
S101,frog,swallow,0.25
S101,frog,octopus,0.125
S101,frog,porpoise,0.5
S101,frog,meerkat,0.25
S101,frog,owl,0.25
S101,frog,gazelle,0.125
S101,frog,wasp,0.25
S101,frog,gopher,0.25
S101,frog,hammerheadshark,0.25
S101,frog,weasel,0.25
S101,frog,ocelot,0.25
S101,frog,tuna,0.0625
S101,frog,sheep,0.0625
S101,frog,oryx,0.25
S101,frog,horse,0.00390625
S101,frog,humpbackwhale,0.25
S101,frog,gerbil,0.125
S101,frog,poodle,0.25
S101,frog,stork,0.25
S101,frog,opossum,0.25
S101,frog,sunconure,0.25
S101,frog,polarbear,0.03125
S101,frog,pufferfish,0.25
S101,frog,squid,0.25
S101,frog,squirrel,0.3125
S101,frog,tiger,0.0078125
S101,frog,rabbit,0.25
