subj,method,item1,item2,edge
S114,uinvite_flat,ferret,lizard,0
S114,uinvite_flat,carrion,ferret,0
S114,uinvite_flat,ferret,zebra,0
S114,uinvite_flat,ferret,hyena,0
S114,uinvite_flat,ferret,koala,0
S114,uinvite_flat,ferret,kangaroo,0
S114,uinvite_flat,ferret,porcupine,0
S114,uinvite_flat,beaver,ferret,1
S114,uinvite_flat,canary,ferret,0
S114,uinvite_flat,cougar,ferret,0
S114,uinvite_flat,ferret,prairiedog,1
S114,uinvite_flat,cat,mouse,0
S114,uinvite_flat,dog,mouse,0
S114,uinvite_flat,mouse,parrot,0
S114,uinvite_flat,lion,mouse,0
S114,uinvite_flat,mouse,tiger,0
S114,uinvite_flat,mouse,ostrich,0
S114,uinvite_flat,bear,mouse,0
S114,uinvite_flat,alligator,mouse,0
S114,uinvite_flat,crocodile,mouse,0
S114,uinvite_flat,hippopotamus,mouse,0
S114,uinvite_flat,giraffe,mouse,0
S114,uinvite_flat,hawk,mouse,0
S114,uinvite_flat,eagle,mouse,0
S114,uinvite_flat,mouse,penguin,0
S114,uinvite_flat,mouse,polarbear,0
S114,uinvite_flat,monkey,mouse,0
S114,uinvite_flat,gorilla,mouse,0
S114,uinvite_flat,mouse,orangutan,0
S114,uinvite_flat,elephant,mouse,0
S114,uinvite_flat,mouse,seal,0
S114,uinvite_flat,mouse,orca,0
S114,uinvite_flat,dolphin,mouse,0
S114,uinvite_flat,mouse,whale,0
S114,uinvite_flat,finch,mouse,0
S114,uinvite_flat,mouse,squirrel,0
S114,uinvite_flat,chipmunk,mouse,0
S114,uinvite_flat,bluejay,mouse,0
S114,uinvite_flat,mouse,pigeon,0
S114,uinvite_flat,crow,mouse,0
S114,uinvite_flat,mouse,sparrow,0
S114,uinvite_flat,cheetah,mouse,0
S114,uinvite_flat,camel,mouse,0
S114,uinvite_flat,lizard,mouse,0
S114,uinvite_flat,carrion,mouse,0
S114,uinvite_flat,mouse,zebra,0
S114,uinvite_flat,hyena,mouse,0
S114,uinvite_flat,koala,mouse,0
S114,uinvite_flat,kangaroo,mouse,0
S114,uinvite_flat,mouse,porcupine,0
S114,uinvite_flat,beaver,mouse,1
S114,uinvite_flat,canary,mouse,0
S114,uinvite_flat,cougar,mouse,0
S114,uinvite_flat,mouse,prairiedog,0
S114,uinvite_flat,ferret,mouse,0
S114,uinvite_flat,cat,rat,0
S114,uinvite_flat,dog,rat,0
S114,uinvite_flat,parrot,rat,0
S114,uinvite_flat,lion,rat,0
S114,uinvite_flat,rat,tiger,0
S114,uinvite_flat,ostrich,rat,0
S114,uinvite_flat,bear,rat,0
S114,uinvite_flat,alligator,rat,0
S114,uinvite_flat,crocodile,rat,0
S114,uinvite_flat,hippopotamus,rat,0
S114,uinvite_flat,giraffe,rat,0
S114,uinvite_flat,hawk,rat,0
S114,uinvite_flat,eagle,rat,0
S114,uinvite_flat,penguin,rat,0
S114,uinvite_flat,polarbear,rat,0
S114,uinvite_flat,monkey,rat,0
S114,uinvite_flat,gorilla,rat,0
S114,uinvite_flat,orangutan,rat,0
S114,uinvite_flat,elephant,rat,0
S114,uinvite_flat,rat,seal,0
S114,uinvite_flat,orca,rat,0
S114,uinvite_flat,dolphin,rat,0
S114,uinvite_flat,rat,whale,0
S114,uinvite_flat,finch,rat,0
S114,uinvite_flat,rat,squirrel,0
S114,uinvite_flat,chipmunk,rat,0
S114,uinvite_flat,bluejay,rat,0
S114,uinvite_flat,pigeon,rat,0
S114,uinvite_flat,crow,rat,0
S114,uinvite_flat,rat,sparrow,0
S114,uinvite_flat,cheetah,rat,0
S114,uinvite_flat,camel,rat,0
S114,uinvite_flat,lizard,rat,0
S114,uinvite_flat,carrion,rat,0
S114,uinvite_flat,rat,zebra,0
S114,uinvite_flat,hyena,rat,0
S114,uinvite_flat,koala,rat,0
S114,uinvite_flat,kangaroo,rat,0
S114,uinvite_flat,porcupine,rat,0
S114,uinvite_flat,beaver,rat,0
S114,uinvite_flat,canary,rat,0
S114,uinvite_flat,cougar,rat,0
S114,uinvite_flat,prairiedog,rat,0
S114,uinvite_flat,ferret,rat,0
S114,uinvite_flat,mouse,rat,1
S114,uinvite_flat,cat,rabbit,0
S114,uinvite_flat,dog,rabbit,0
S114,uinvite_flat,parrot,rabbit,0
S114,uinvite_flat,lion,rabbit,0
S114,uinvite_flat,rabbit,tiger,0
S114,uinvite_flat,ostrich,rabbit,0
S114,uinvite_flat,bear,rabbit,1
S114,uinvite_flat,alligator,rabbit,0
S114,uinvite_flat,crocodile,rabbit,0
S114,uinvite_flat,hippopotamus,rabbit,0
S114,uinvite_flat,giraffe,rabbit,0
S114,uinvite_flat,hawk,rabbit,0
S114,uinvite_flat,eagle,rabbit,0
S114,uinvite_flat,penguin,rabbit,0
S114,uinvite_flat,polarbear,rabbit,0
S114,uinvite_flat,monkey,rabbit,0
S114,uinvite_flat,gorilla,rabbit,0
S114,uinvite_flat,orangutan,rabbit,0
S114,uinvite_flat,elephant,rabbit,0
S114,uinvite_flat,rabbit,seal,0
S114,uinvite_flat,orca,rabbit,0
S114,uinvite_flat,dolphin,rabbit,0
S114,uinvite_flat,rabbit,whale,0
S114,uinvite_flat,finch,rabbit,0
S114,uinvite_flat,rabbit,squirrel,0
S114,uinvite_flat,chipmunk,rabbit,0
S114,uinvite_flat,bluejay,rabbit,0
S114,uinvite_flat,pigeon,rabbit,0
S114,uinvite_flat,crow,rabbit,0
S114,uinvite_flat,rabbit,sparrow,0
S114,uinvite_flat,cheetah,rabbit,0
S114,uinvite_flat,camel,rabbit,0
S114,uinvite_flat,lizard,rabbit,0
S114,uinvite_flat,carrion,rabbit,0
S114,uinvite_flat,rabbit,zebra,0
S114,uinvite_flat,hyena,rabbit,0
S114,uinvite_flat,koala,rabbit,0
S114,uinvite_flat,kangaroo,rabbit,0
S114,uinvite_flat,porcupine,rabbit,0
S114,uinvite_flat,beaver,rabbit,0
S114,uinvite_flat,canary,rabbit,0
S114,uinvite_flat,cougar,rabbit,0
S114,uinvite_flat,prairiedog,rabbit,0
S114,uinvite_flat,ferret,rabbit,0
S114,uinvite_flat,mouse,rabbit,1
S114,uinvite_flat,rabbit,rat,1
S114,uinvite_flat,cat,deer,0
S114,uinvite_flat,deer,dog,0
S114,uinvite_flat,deer,parrot,0
S114,uinvite_flat,deer,lion,0
S114,uinvite_flat,deer,tiger,0
S114,uinvite_flat,deer,ostrich,0
S114,uinvite_flat,bear,deer,1
S114,uinvite_flat,alligator,deer,0
S114,uinvite_flat,crocodile,deer,0
S114,uinvite_flat,deer,hippopotamus,0
S114,uinvite_flat,deer,giraffe,0
S114,uinvite_flat,deer,hawk,0
S114,uinvite_flat,deer,eagle,0
S114,uinvite_flat,deer,penguin,0
S114,uinvite_flat,deer,polarbear,0
S114,uinvite_flat,deer,monkey,0
S114,uinvite_flat,deer,gorilla,0
S114,uinvite_flat,deer,orangutan,0
S114,uinvite_flat,deer,elephant,0
S114,uinvite_flat,deer,seal,0
S114,uinvite_flat,deer,orca,0
S114,uinvite_flat,deer,dolphin,0
S114,uinvite_flat,deer,whale,0
S114,uinvite_flat,deer,finch,0
S114,uinvite_flat,deer,squirrel,0
S114,uinvite_flat,chipmunk,deer,0
S114,uinvite_flat,bluejay,deer,0
S114,uinvite_flat,deer,pigeon,0
S114,uinvite_flat,crow,deer,0
S114,uinvite_flat,deer,sparrow,0
S114,uinvite_flat,cheetah,deer,0
S114,uinvite_flat,camel,deer,0
S114,uinvite_flat,deer,lizard,0
S114,uinvite_flat,carrion,deer,0
S114,uinvite_flat,deer,zebra,0
S114,uinvite_flat,deer,hyena,1
S114,uinvite_flat,deer,koala,0
S114,uinvite_flat,deer,kangaroo,0
S114,uinvite_flat,deer,porcupine,0
S114,uinvite_flat,beaver,deer,0
S114,uinvite_flat,canary,deer,0
S114,uinvite_flat,cougar,deer,0
S114,uinvite_flat,deer,prairiedog,0
S114,uinvite_flat,deer,ferret,0
S114,uinvite_flat,deer,mouse,0
S114,uinvite_flat,deer,rat,0
S114,uinvite_flat,deer,rabbit,0
S114,uinvite_flat,cat,elk,0
S114,uinvite_flat,dog,elk,0
S114,uinvite_flat,elk,parrot,0
S114,uinvite_flat,elk,lion,0
S114,uinvite_flat,elk,tiger,0
S114,uinvite_flat,elk,ostrich,0
S114,uinvite_flat,bear,elk,0
S114,uinvite_flat,alligator,elk,0
S114,uinvite_flat,crocodile,elk,0
S114,uinvite_flat,elk,hippopotamus,0
S114,uinvite_flat,elk,giraffe,0
S114,uinvite_flat,elk,hawk,0
S114,uinvite_flat,eagle,elk,0
S114,uinvite_flat,elk,penguin,0
S114,uinvite_flat,elk,polarbear,0
S114,uinvite_flat,elk,monkey,0
S114,uinvite_flat,elk,gorilla,0
S114,uinvite_flat,elk,orangutan,0
S114,uinvite_flat,elephant,elk,0
S114,uinvite_flat,elk,seal,0
S114,uinvite_flat,elk,orca,0
S114,uinvite_flat,dolphin,elk,0
S114,uinvite_flat,elk,whale,0
S114,uinvite_flat,elk,finch,0
S114,uinvite_flat,elk,squirrel,0
S114,uinvite_flat,chipmunk,elk,0
S114,uinvite_flat,bluejay,elk,0
S114,uinvite_flat,elk,pigeon,0
S114,uinvite_flat,crow,elk,0
S114,uinvite_flat,elk,sparrow,0
S114,uinvite_flat,cheetah,elk,0
S114,uinvite_flat,camel,elk,0
S114,uinvite_flat,elk,lizard,0
S114,uinvite_flat,carrion,elk,0
S114,uinvite_flat,elk,zebra,0
S114,uinvite_flat,elk,hyena,0
S114,uinvite_flat,elk,koala,0
S114,uinvite_flat,elk,kangaroo,0
S114,uinvite_flat,elk,porcupine,0
S114,uinvite_flat,beaver,elk,0
S114,uinvite_flat,canary,elk,0
S114,uinvite_flat,cougar,elk,0
S114,uinvite_flat,elk,prairiedog,0
S114,uinvite_flat,elk,ferret,0
S114,uinvite_flat,elk,mouse,0
S114,uinvite_flat,elk,rat,0
S114,uinvite_flat,elk,rabbit,0
S114,uinvite_flat,deer,elk,1
S114,uinvite_flat,cat,moose,0
S114,uinvite_flat,dog,moose,0
S114,uinvite_flat,moose,parrot,0
S114,uinvite_flat,lion,moose,0
S114,uinvite_flat,moose,tiger,0
S114,uinvite_flat,moose,ostrich,0
S114,uinvite_flat,bear,moose,0
S114,uinvite_flat,alligator,moose,0
S114,uinvite_flat,crocodile,moose,0
S114,uinvite_flat,hippopotamus,moose,0
S114,uinvite_flat,giraffe,moose,0
S114,uinvite_flat,hawk,moose,0
S114,uinvite_flat,eagle,moose,0
S114,uinvite_flat,moose,penguin,0
S114,uinvite_flat,moose,polarbear,0
S114,uinvite_flat,monkey,moose,0
S114,uinvite_flat,gorilla,moose,0
S114,uinvite_flat,moose,orangutan,0
S114,uinvite_flat,elephant,moose,0
S114,uinvite_flat,moose,seal,0
S114,uinvite_flat,moose,orca,0
S114,uinvite_flat,dolphin,moose,0
S114,uinvite_flat,moose,whale,0
S114,uinvite_flat,finch,moose,0
S114,uinvite_flat,moose,squirrel,0
S114,uinvite_flat,chipmunk,moose,0
S114,uinvite_flat,bluejay,moose,0
S114,uinvite_flat,moose,pigeon,0
S114,uinvite_flat,crow,moose,0
S114,uinvite_flat,moose,sparrow,0
S114,uinvite_flat,cheetah,moose,0
S114,uinvite_flat,camel,moose,0
S114,uinvite_flat,lizard,moose,0
S114,uinvite_flat,carrion,moose,0
S114,uinvite_flat,moose,zebra,0
S114,uinvite_flat,hyena,moose,0
S114,uinvite_flat,koala,moose,0
S114,uinvite_flat,kangaroo,moose,0
S114,uinvite_flat,moose,porcupine,0
S114,uinvite_flat,beaver,moose,0
S114,uinvite_flat,canary,moose,0
S114,uinvite_flat,cougar,moose,0
S114,uinvite_flat,moose,prairiedog,0
S114,uinvite_flat,ferret,moose,0
S114,uinvite_flat,moose,mouse,0
S114,uinvite_flat,moose,rat,0
S114,uinvite_flat,moose,rabbit,0
S114,uinvite_flat,deer,moose,0
S114,uinvite_flat,elk,moose,1
S114,uinvite_flat,bobcat,cat,0
S114,uinvite_flat,bobcat,dog,0
S114,uinvite_flat,bobcat,parrot,0
S114,uinvite_flat,bobcat,lion,0
S114,uinvite_flat,bobcat,tiger,0
S114,uinvite_flat,bobcat,ostrich,0
S114,uinvite_flat,bear,bobcat,0
S114,uinvite_flat,alligator,bobcat,0
S114,uinvite_flat,bobcat,crocodile,0
S114,uinvite_flat,bobcat,hippopotamus,0
S114,uinvite_flat,bobcat,giraffe,0
S114,uinvite_flat,bobcat,hawk,0
S114,uinvite_flat,bobcat,eagle,0
S114,uinvite_flat,bobcat,penguin,0
S114,uinvite_flat,bobcat,polarbear,1
S114,uinvite_flat,bobcat,monkey,0
S114,uinvite_flat,bobcat,gorilla,0
S114,uinvite_flat,bobcat,orangutan,0
S114,uinvite_flat,bobcat,elephant,0
S114,uinvite_flat,bobcat,seal,0
S114,uinvite_flat,bobcat,orca,0
S114,uinvite_flat,bobcat,dolphin,0
S114,uinvite_flat,bobcat,whale,0
S114,uinvite_flat,bobcat,finch,0
S114,uinvite_flat,bobcat,squirrel,0
S114,uinvite_flat,bobcat,chipmunk,0
S114,uinvite_flat,bluejay,bobcat,0
S114,uinvite_flat,bobcat,pigeon,0
S114,uinvite_flat,bobcat,crow,0
S114,uinvite_flat,bobcat,sparrow,0
S114,uinvite_flat,bobcat,cheetah,0
S114,uinvite_flat,bobcat,camel,0
S114,uinvite_flat,bobcat,lizard,0
S114,uinvite_flat,bobcat,carrion,0
S114,uinvite_flat,bobcat,zebra,0
S114,uinvite_flat,bobcat,hyena,0
S114,uinvite_flat,bobcat,koala,0
S114,uinvite_flat,bobcat,kangaroo,0
S114,uinvite_flat,bobcat,porcupine,0
S114,uinvite_flat,beaver,bobcat,0
S114,uinvite_flat,bobcat,canary,0
S114,uinvite_flat,bobcat,cougar,0
S114,uinvite_flat,bobcat,prairiedog,0
S114,uinvite_flat,bobcat,ferret,0
S114,uinvite_flat,bobcat,mouse,0
S114,uinvite_flat,bobcat,rat,0
S114,uinvite_flat,bobcat,rabbit,0
S114,uinvite_flat,bobcat,deer,0
S114,uinvite_flat,bobcat,elk,0
S114,uinvite_flat,bobcat,moose,1
S114,uinvite_flat,cat,pelican,0
S114,uinvite_flat,dog,pelican,0
S114,uinvite_flat,parrot,pelican,0
S114,uinvite_flat,lion,pelican,0
S114,uinvite_flat,pelican,tiger,0
S114,uinvite_flat,ostrich,pelican,0
S114,uinvite_flat,bear,pelican,0
S114,uinvite_flat,alligator,pelican,0
S114,uinvite_flat,crocodile,pelican,0
S114,uinvite_flat,hippopotamus,pelican,0
S114,uinvite_flat,giraffe,pelican,0
S114,uinvite_flat,hawk,pelican,0
S114,uinvite_flat,eagle,pelican,0
S114,uinvite_flat,pelican,penguin,0
S114,uinvite_flat,pelican,polarbear,1
S114,uinvite_flat,monkey,pelican,0
S114,uinvite_flat,gorilla,pelican,0
S114,uinvite_flat,orangutan,pelican,0
S114,uinvite_flat,elephant,pelican,0
S114,uinvite_flat,pelican,seal,0
S114,uinvite_flat,orca,pelican,0
S114,uinvite_flat,dolphin,pelican,0
S114,uinvite_flat,pelican,whale,0
S114,uinvite_flat,finch,pelican,0
S114,uinvite_flat,pelican,squirrel,0
S114,uinvite_flat,chipmunk,pelican,0
S114,uinvite_flat,bluejay,pelican,0
S114,uinvite_flat,pelican,pigeon,0
S114,uinvite_flat,crow,pelican,0
S114,uinvite_flat,pelican,sparrow,0
S114,uinvite_flat,cheetah,pelican,0
S114,uinvite_flat,camel,pelican,0
S114,uinvite_flat,lizard,pelican,0
S114,uinvite_flat,carrion,pelican,0
S114,uinvite_flat,pelican,zebra,0
S114,uinvite_flat,hyena,pelican,0
S114,uinvite_flat,koala,pelican,0
S114,uinvite_flat,kangaroo,pelican,0
S114,uinvite_flat,pelican,porcupine,0
S114,uinvite_flat,beaver,pelican,0
S114,uinvite_flat,canary,pelican,0
S114,uinvite_flat,cougar,pelican,0
S114,uinvite_flat,pelican,prairiedog,0
S114,uinvite_flat,ferret,pelican,0
S114,uinvite_flat,mouse,pelican,0
S114,uinvite_flat,pelican,rat,0
S114,uinvite_flat,pelican,rabbit,0
S114,uinvite_flat,deer,pelican,0
S114,uinvite_flat,elk,pelican,0
S114,uinvite_flat,moose,pelican,0
S114,uinvite_flat,bobcat,pelican,0
S114,uinvite_flat,cat,flamingo,0
S114,uinvite_flat,dog,flamingo,0
S114,uinvite_flat,flamingo,parrot,0
S114,uinvite_flat,flamingo,lion,0
S114,uinvite_flat,flamingo,tiger,0
S114,uinvite_flat,flamingo,ostrich,0
S114,uinvite_flat,bear,flamingo,0
S114,uinvite_flat,alligator,flamingo,0
S114,uinvite_flat,crocodile,flamingo,0
S114,uinvite_flat,flamingo,hippopotamus,0
S114,uinvite_flat,flamingo,giraffe,0
S114,uinvite_flat,flamingo,hawk,1
S114,uinvite_flat,eagle,flamingo,0
S114,uinvite_flat,flamingo,penguin,0
S114,uinvite_flat,flamingo,polarbear,0
S114,uinvite_flat,flamingo,monkey,0
S114,uinvite_flat,flamingo,gorilla,0
S114,uinvite_flat,flamingo,orangutan,0
S114,uinvite_flat,elephant,flamingo,0
S114,uinvite_flat,flamingo,seal,0
S114,uinvite_flat,flamingo,orca,0
S114,uinvite_flat,dolphin,flamingo,0
S114,uinvite_flat,flamingo,whale,0
S114,uinvite_flat,finch,flamingo,0
S114,uinvite_flat,flamingo,squirrel,0
S114,uinvite_flat,chipmunk,flamingo,0
S114,uinvite_flat,bluejay,flamingo,0
S114,uinvite_flat,flamingo,pigeon,0
S114,uinvite_flat,crow,flamingo,0
S114,uinvite_flat,flamingo,sparrow,0
S114,uinvite_flat,cheetah,flamingo,0
S114,uinvite_flat,camel,flamingo,0
S114,uinvite_flat,flamingo,lizard,0
S114,uinvite_flat,carrion,flamingo,0
S114,uinvite_flat,flamingo,zebra,0
S114,uinvite_flat,flamingo,hyena,0
S114,uinvite_flat,flamingo,koala,0
S114,uinvite_flat,flamingo,kangaroo,0
S114,uinvite_flat,flamingo,porcupine,0
S114,uinvite_flat,beaver,flamingo,0
S114,uinvite_flat,canary,flamingo,0
S114,uinvite_flat,cougar,flamingo,0
S114,uinvite_flat,flamingo,prairiedog,0
S114,uinvite_flat,ferret,flamingo,0
S114,uinvite_flat,flamingo,mouse,0
S114,uinvite_flat,flamingo,rat,0
S114,uinvite_flat,flamingo,rabbit,0
S114,uinvite_flat,deer,flamingo,0
S114,uinvite_flat,elk,flamingo,0
S114,uinvite_flat,flamingo,moose,0
S114,uinvite_flat,bobcat,flamingo,0
S114,uinvite_flat,flamingo,pelican,1
S114,uinvite_flat,cat,owl,0
S114,uinvite_flat,dog,owl,0
S114,uinvite_flat,owl,parrot,0
S114,uinvite_flat,lion,owl,0
S114,uinvite_flat,owl,tiger,0
S114,uinvite_flat,ostrich,owl,0
S114,uinvite_flat,bear,owl,0
S114,uinvite_flat,alligator,owl,0
S114,uinvite_flat,crocodile,owl,0
S114,uinvite_flat,hippopotamus,owl,0
S114,uinvite_flat,giraffe,owl,0
S114,uinvite_flat,hawk,owl,0
S114,uinvite_flat,eagle,owl,1
S114,uinvite_flat,owl,penguin,0
S114,uinvite_flat,owl,polarbear,0
S114,uinvite_flat,monkey,owl,0
S114,uinvite_flat,gorilla,owl,0
S114,uinvite_flat,orangutan,owl,0
S114,uinvite_flat,elephant,owl,0
S114,uinvite_flat,owl,seal,0
S114,uinvite_flat,orca,owl,0
S114,uinvite_flat,dolphin,owl,0
S114,uinvite_flat,owl,whale,0
S114,uinvite_flat,finch,owl,0
S114,uinvite_flat,owl,squirrel,0
S114,uinvite_flat,chipmunk,owl,0
S114,uinvite_flat,bluejay,owl,0
S114,uinvite_flat,owl,pigeon,0
S114,uinvite_flat,crow,owl,0
S114,uinvite_flat,owl,sparrow,0
S114,uinvite_flat,cheetah,owl,0
S114,uinvite_flat,camel,owl,0
S114,uinvite_flat,lizard,owl,0
S114,uinvite_flat,carrion,owl,0
S114,uinvite_flat,owl,zebra,0
S114,uinvite_flat,hyena,owl,0
S114,uinvite_flat,koala,owl,0
S114,uinvite_flat,kangaroo,owl,0
S114,uinvite_flat,owl,porcupine,0
S114,uinvite_flat,beaver,owl,1
S114,uinvite_flat,canary,owl,0
S114,uinvite_flat,cougar,owl,0
S114,uinvite_flat,owl,prairiedog,0
S114,uinvite_flat,ferret,owl,0
S114,uinvite_flat,mouse,owl,0
S114,uinvite_flat,owl,rat,1
S114,uinvite_flat,owl,rabbit,0
S114,uinvite_flat,deer,owl,0
S114,uinvite_flat,elk,owl,0
S114,uinvite_flat,moose,owl,0
S114,uinvite_flat,bobcat,owl,0
S114,uinvite_flat,owl,pelican,0
S114,uinvite_flat,flamingo,owl,0
S114,uinvite_flat,cat,snake,0
S114,uinvite_flat,dog,snake,0
S114,uinvite_flat,parrot,snake,0
S114,uinvite_flat,lion,snake,0
S114,uinvite_flat,snake,tiger,0
S114,uinvite_flat,ostrich,snake,0
S114,uinvite_flat,bear,snake,0
S114,uinvite_flat,alligator,snake,0
S114,uinvite_flat,crocodile,snake,0
S114,uinvite_flat,hippopotamus,snake,0
S114,uinvite_flat,giraffe,snake,0
S114,uinvite_flat,hawk,snake,0
S114,uinvite_flat,eagle,snake,0
S114,uinvite_flat,penguin,snake,0
S114,uinvite_flat,polarbear,snake,0
S114,uinvite_flat,monkey,snake,0
S114,uinvite_flat,gorilla,snake,0
S114,uinvite_flat,orangutan,snake,0
S114,uinvite_flat,elephant,snake,0
S114,uinvite_flat,seal,snake,0
S114,uinvite_flat,orca,snake,0
S114,uinvite_flat,dolphin,snake,0
S114,uinvite_flat,snake,whale,0
S114,uinvite_flat,finch,snake,0
S114,uinvite_flat,snake,squirrel,0
S114,uinvite_flat,chipmunk,snake,0
S114,uinvite_flat,bluejay,snake,0
S114,uinvite_flat,pigeon,snake,0
S114,uinvite_flat,crow,snake,0
S114,uinvite_flat,snake,sparrow,0
S114,uinvite_flat,cheetah,snake,0
S114,uinvite_flat,camel,snake,0
S114,uinvite_flat,lizard,snake,1
S114,uinvite_flat,carrion,snake,0
S114,uinvite_flat,snake,zebra,0
S114,uinvite_flat,hyena,snake,0
S114,uinvite_flat,koala,snake,0
S114,uinvite_flat,kangaroo,snake,0
S114,uinvite_flat,porcupine,snake,0
S114,uinvite_flat,beaver,snake,0
S114,uinvite_flat,canary,snake,0
S114,uinvite_flat,cougar,snake,0
S114,uinvite_flat,prairiedog,snake,0
S114,uinvite_flat,ferret,snake,1
S114,uinvite_flat,mouse,snake,0
S114,uinvite_flat,rat,snake,0
S114,uinvite_flat,rabbit,snake,0
S114,uinvite_flat,deer,snake,0
S114,uinvite_flat,elk,snake,0
S114,uinvite_flat,moose,snake,0
S114,uinvite_flat,bobcat,snake,0
S114,uinvite_flat,pelican,snake,0
S114,uinvite_flat,flamingo,snake,0
S114,uinvite_flat,owl,snake,1
S114,uinvite_flat,cat,chameleon,0
S114,uinvite_flat,chameleon,dog,0
S114,uinvite_flat,chameleon,parrot,0
S114,uinvite_flat,chameleon,lion,0
S114,uinvite_flat,chameleon,tiger,0
S114,uinvite_flat,chameleon,ostrich,0
S114,uinvite_flat,bear,chameleon,0
S114,uinvite_flat,alligator,chameleon,0
S114,uinvite_flat,chameleon,crocodile,0
S114,uinvite_flat,chameleon,hippopotamus,0
S114,uinvite_flat,chameleon,giraffe,0
S114,uinvite_flat,chameleon,hawk,0
S114,uinvite_flat,chameleon,eagle,0
S114,uinvite_flat,chameleon,penguin,0
S114,uinvite_flat,chameleon,polarbear,0
S114,uinvite_flat,chameleon,monkey,0
S114,uinvite_flat,chameleon,gorilla,0
S114,uinvite_flat,chameleon,orangutan,0
S114,uinvite_flat,chameleon,elephant,0
S114,uinvite_flat,chameleon,seal,0
S114,uinvite_flat,chameleon,orca,0
S114,uinvite_flat,chameleon,dolphin,0
S114,uinvite_flat,chameleon,whale,0
S114,uinvite_flat,chameleon,finch,0
S114,uinvite_flat,chameleon,squirrel,0
S114,uinvite_flat,chameleon,chipmunk,0
S114,uinvite_flat,bluejay,chameleon,0
S114,uinvite_flat,chameleon,pigeon,0
S114,uinvite_flat,chameleon,crow,0
S114,uinvite_flat,chameleon,sparrow,0
S114,uinvite_flat,chameleon,cheetah,0
S114,uinvite_flat,camel,chameleon,0
S114,uinvite_flat,chameleon,lizard,1
S114,uinvite_flat,carrion,chameleon,0
S114,uinvite_flat,chameleon,zebra,0
S114,uinvite_flat,chameleon,hyena,0
S114,uinvite_flat,chameleon,koala,0
S114,uinvite_flat,chameleon,kangaroo,0
S114,uinvite_flat,chameleon,porcupine,0
S114,uinvite_flat,beaver,chameleon,0
S114,uinvite_flat,canary,chameleon,0
S114,uinvite_flat,chameleon,cougar,0
S114,uinvite_flat,chameleon,prairiedog,0
S114,uinvite_flat,chameleon,ferret,0
S114,uinvite_flat,chameleon,mouse,0
S114,uinvite_flat,chameleon,rat,0
S114,uinvite_flat,chameleon,rabbit,0
S114,uinvite_flat,chameleon,deer,0
S114,uinvite_flat,chameleon,elk,0
S114,uinvite_flat,chameleon,moose,0
S114,uinvite_flat,bobcat,chameleon,0
S114,uinvite_flat,chameleon,pelican,0
S114,uinvite_flat,chameleon,flamingo,0
S114,uinvite_flat,chameleon,owl,0
S114,uinvite_flat,chameleon,snake,0
S114,uinvite_flat,cat,turtle,0
S114,uinvite_flat,dog,turtle,0
S114,uinvite_flat,parrot,turtle,0
S114,uinvite_flat,lion,turtle,0
S114,uinvite_flat,tiger,turtle,0
S114,uinvite_flat,ostrich,turtle,0
S114,uinvite_flat,bear,turtle,0
S114,uinvite_flat,alligator,turtle,0
S114,uinvite_flat,crocodile,turtle,0
S114,uinvite_flat,hippopotamus,turtle,0
S114,uinvite_flat,giraffe,turtle,0
S114,uinvite_flat,hawk,turtle,0
S114,uinvite_flat,eagle,turtle,0
S114,uinvite_flat,penguin,turtle,0
S114,uinvite_flat,polarbear,turtle,0
S114,uinvite_flat,monkey,turtle,0
S114,uinvite_flat,gorilla,turtle,0
S114,uinvite_flat,orangutan,turtle,0
S114,uinvite_flat,elephant,turtle,0
S114,uinvite_flat,seal,turtle,0
S114,uinvite_flat,orca,turtle,0
S114,uinvite_flat,dolphin,turtle,0
S114,uinvite_flat,turtle,whale,0
S114,uinvite_flat,finch,turtle,0
S114,uinvite_flat,squirrel,turtle,0
S114,uinvite_flat,chipmunk,turtle,0
S114,uinvite_flat,bluejay,turtle,0
S114,uinvite_flat,pigeon,turtle,0
S114,uinvite_flat,crow,turtle,0
S114,uinvite_flat,sparrow,turtle,0
S114,uinvite_flat,cheetah,turtle,0
S114,uinvite_flat,camel,turtle,0
S114,uinvite_flat,lizard,turtle,0
S114,uinvite_flat,carrion,turtle,0
S114,uinvite_flat,turtle,zebra,0
S114,uinvite_flat,hyena,turtle,0
S114,uinvite_flat,koala,turtle,0
S114,uinvite_flat,kangaroo,turtle,0
S114,uinvite_flat,porcupine,turtle,0
S114,uinvite_flat,beaver,turtle,0
S114,uinvite_flat,canary,turtle,0
S114,uinvite_flat,cougar,turtle,0
S114,uinvite_flat,prairiedog,turtle,0
S114,uinvite_flat,ferret,turtle,0
S114,uinvite_flat,mouse,turtle,0
S114,uinvite_flat,rat,turtle,0
S114,uinvite_flat,rabbit,turtle,0
S114,uinvite_flat,deer,turtle,0
S114,uinvite_flat,elk,turtle,0
S114,uinvite_flat,moose,turtle,0
S114,uinvite_flat,bobcat,turtle,0
S114,uinvite_flat,pelican,turtle,0
S114,uinvite_flat,flamingo,turtle,0
S114,uinvite_flat,owl,turtle,0
S114,uinvite_flat,snake,turtle,0
S114,uinvite_flat,chameleon,turtle,1
S114,uinvite_flat,cat,gecko,0
S114,uinvite_flat,dog,gecko,0
S114,uinvite_flat,gecko,parrot,0
S114,uinvite_flat,gecko,lion,0
