subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,numratings,gtom
S100,ibis,centipede,0,0,0,0,0,1,0,0,2.33333333333,3,0.95652173913
S100,coyote,hippopotamus,0,1,0,0,0,0,1,0,12.0,4,0.5625
S100,kangaroo,moose,0,1,0,0,0,0,1,0,29.0,5,0.821428571429
S100,egret,reindeer,0,0,0,0,0,1,0,0,5.5,2,0.875
S100,antelope,leopard,0,1,0,0,0,0,1,0,16.5,4,0.756756756757
S100,coyote,bonobo,1,1,0,0,0,0,1,1,19.3333333333,3,0.754098360656
S100,lion,panther,0,1,0,1,0,0,1,0,86.5,4,0.692307692308
S100,mink,lion,0,1,0,0,0,1,1,0,27.0,4,0.846153846154
S100,panda,seal,0,1,0,0,0,0,1,0,15.5,4,0.857142857143
S100,cheetah,sparrow,0,1,0,0,0,0,1,0,10.0,4,0.815789473684
S100,emu,kangaroo,0,1,0,1,0,0,1,0,22.0,4,0.857142857143
S100,lamb,ape,0,1,0,0,0,0,1,0,18.0,4,0.925925925926
S100,koala,buffalo,0,1,0,0,0,0,1,0,7.4,5,0.8125
S100,minnow,salmon,0,0,0,0,0,1,0,0,54.5,4,0.470588235294
S100,minnow,isopod,0,0,0,0,0,1,0,0,19.0,2,1.0
S100,bat,fish,0,1,0,0,0,0,1,0,9.5,4,0.682926829268
S100,woodchuck,gull,0,0,0,0,0,0,0,0,22.2,5,1.0
S100,marlin,wombat,0,0,0,0,0,1,0,0,7.5,4,0.85
S100,prairiedog,meerkat,0,1,0,1,1,0,1,1,82.25,4,0.685714285714
S100,ostrich,salmon,0,1,0,0,0,0,1,0,9.25,4,0.885714285714
S100,komododragon,monitor,1,1,0,0,0,0,1,1,88.0,3,0.95652173913
S100,lizard,redfox,0,0,0,0,0,0,0,0,8.75,4,0.823529411765
S100,bear,pika,1,1,0,0,1,0,0,1,28.5,2,1.0
S100,nutria,penguin,0,0,0,0,0,0,0,1,11.0,2,0.755555555556
S100,boaconstrictor,anteater,0,1,0,0,0,0,1,1,8.6,5,0.8125
S100,shrew,chinchilla,0,1,0,0,1,0,1,0,59.4,5,0.727272727273
S100,jellyfish,platypus,0,1,0,1,0,0,1,0,25.6,5,0.717948717949
S100,horse,duck,0,1,0,0,0,0,1,0,13.25,4,0.904761904762
S100,turtle,monkey,0,1,0,0,0,0,1,0,6.5,4,0.82
S100,komododragon,flea,1,1,0,0,1,0,1,1,13.8,5,1.0
S100,ewe,deer,1,1,0,0,0,0,1,1,70.3333333333,3,0.891891891892
S100,pigeon,alligator,0,1,0,0,0,0,1,0,3.75,4,0.782608695652
S100,hippopotamus,rooster,0,1,0,0,0,0,1,0,2.0,4,0.75
S100,ram,camel,0,0,0,0,0,1,0,0,49.75,4,0.846153846154
S100,capybara,meerkat,1,1,0,0,1,0,1,1,30.0,3,0.767441860465
S100,coyote,fox,0,1,0,1,0,0,1,1,88.0,4,0.706896551724
S100,lemur,marlin,1,1,0,1,1,0,1,1,3.5,4,0.705882352941
S100,crocodile,pony,0,0,0,0,0,1,0,0,6.25,4,0.896551724138
S100,otter,beaver,0,1,0,1,0,0,1,1,81.25,4,0.595238095238
S100,cockatoo,lion,0,1,1,0,0,0,1,1,7.0,4,0.846153846154
S100,butterfly,tarantula,0,1,0,0,0,0,1,0,22.2,5,0.764705882353
S100,oyster,hummingbird,0,0,0,0,0,1,0,0,2.4,5,1.0
S100,giraffe,bunny,0,1,0,0,0,0,1,0,8.75,4,1.0
S100,salamander,dog,0,1,0,0,0,0,1,0,5.0,4,0.769230769231
S100,robin,ox,0,0,0,0,0,1,0,0,13.2,5,0.955555555556
S100,baldeagle,robin,0,0,0,0,0,0,0,0,61.25,4,0.941176470588
S100,aardvark,whale,0,1,1,0,0,0,1,0,2.5,4,0.838709677419
S100,giraffe,gazelle,0,1,0,1,0,0,1,0,37.25,4,0.647058823529
S100,bird,polarbear,0,1,0,0,0,0,1,0,16.8,5,0.836734693878
S100,goat,cockroach,0,1,0,0,0,0,0,0,5.25,4,0.857142857143
S100,bird,mouse,0,1,0,0,0,0,1,0,4.75,4,0.888888888889
S100,hummingbird,parakeet,0,1,0,0,0,0,1,0,75.5,4,0.8
S100,komododragon,anaconda,1,1,0,0,0,0,1,1,41.4,5,0.72
S100,wasp,moth,1,1,0,1,0,0,1,1,63.0,4,0.935483870968
S100,chowchow,wolf,1,1,0,0,1,0,1,1,69.3333333333,3,0.666666666667
S100,monkey,bear,0,1,0,0,0,0,1,0,10.75,4,0.964285714286
S100,seal,swan,0,1,0,0,0,0,1,0,18.8,5,0.911764705882
S100,prairiedog,ostrich,0,1,0,0,0,0,1,0,13.75,4,0.857142857143
S100,hyena,jaguar,0,1,0,0,0,0,0,1,42.0,5,0.733333333333
S100,salamander,gnat,1,1,0,0,0,0,1,1,7.5,4,0.88
S100,bronco,anchovy,0,0,0,0,0,0,0,0,4.0,4,1.0
S100,boaconstrictor,puma,0,0,0,0,0,0,0,0,10.0,4,0.8125
S100,quahog,moose,0,0,0,0,0,1,0,0,25.0,4,1.0
S100,giraffe,aardvark,0,1,0,0,0,0,1,0,14.4,5,1.0
S100,toucan,penguin,0,1,0,0,0,0,1,0,36.75,4,0.767441860465
S100,crab,finch,0,0,0,0,0,1,0,0,4.5,4,0.870967741935
S100,mouse,alligator,0,1,0,0,0,0,1,0,12.8,5,1.0
S100,possum,skunk,0,1,0,0,0,0,1,0,84.5,4,0.592592592593
S100,eagle,cow,0,1,0,0,0,1,1,0,7.25,4,0.861111111111
S100,flea,trout,0,0,0,0,0,1,0,0,9.75,4,1.0
S100,human,gerbil,1,1,0,0,0,0,1,1,3.25,4,0.682926829268
S100,ferret,cow,0,1,0,0,0,0,1,0,12.25,4,0.942857142857
S100,fly,terrier,0,0,0,0,0,1,0,0,1.25,4,1.0
S100,mouse,wombat,0,1,0,0,0,0,1,0,34.25,4,0.85
S100,piranha,squid,1,1,0,0,0,0,1,1,29.25,4,0.740740740741
S100,capybara,pig,0,1,0,0,0,0,1,0,45.0,3,0.809523809524
S100,parrot,gorilla,0,1,0,0,0,0,1,0,8.5,4,0.860465116279
S100,otter,mole,1,1,0,0,0,0,1,1,26.25,4,0.594594594595
S100,canary,pig,0,0,0,0,0,1,0,0,21.0,5,0.857142857143
S100,snake,panther,0,1,0,0,0,0,1,0,8.0,5,0.969696969697
S100,cod,flamingo,0,0,0,0,0,1,0,0,2.75,4,0.952380952381
S100,kingcobra,bass,0,0,0,0,0,1,0,0,16.2,5,0.875
S100,warthog,eel,0,0,0,0,0,1,0,0,4.5,4,0.892857142857
S100,alligator,deer,0,1,0,0,0,0,1,0,15.2,5,0.826086956522
S100,chihuahua,dog,0,0,0,0,0,1,0,0,98.5,4,1.0
S100,ibex,meerkat,0,0,0,0,0,1,0,0,19.6666666667,3,0.727272727273
S100,horse,swallow,0,1,0,0,0,0,1,1,7.0,4,0.921052631579
S100,lemur,koi,0,0,0,0,0,1,0,0,20.5,4,0.666666666667
S100,giraffe,cougar,0,1,0,0,0,0,1,0,12.75,4,1.0
S100,hyena,bear,0,1,0,0,0,0,0,0,20.0,4,0.892857142857
S100,goat,camel,0,1,0,0,0,0,1,0,47.75,4,0.769230769231
S100,coyote,blackbear,0,0,0,0,0,1,0,0,25.0,4,0.863636363636
S100,crow,donkey,0,1,0,0,0,0,1,0,8.25,4,0.939393939394
S100,starfish,octopus,0,1,0,1,1,0,1,1,44.4,5,0.725806451613
S100,marmot,mussel,0,0,0,0,0,0,0,0,3.0,3,0.96
S100,owl,rabbit,0,1,0,0,0,0,1,0,9.25,4,0.5
S100,parrot,finch,0,1,0,1,0,0,1,0,86.5,4,0.789473684211
S100,porcupine,bear,0,1,0,0,0,0,1,0,13.25,4,0.964285714286
S100,eagle,falcon,1,1,0,1,1,0,1,1,89.75,4,0.394736842105
S100,crow,chicken,0,1,0,0,0,0,1,0,50.2,5,0.757575757576
S100,possum,porcupine,0,1,0,0,0,1,1,1,72.0,5,0.481481481481
S100,goat,goose,0,1,0,0,0,0,1,0,11.75,4,0.852941176471
S100,peccary,dog,0,0,0,0,0,1,0,0,25.5,2,1.0
S100,beaver,penguin,0,0,0,0,0,1,0,0,14.25,4,0.84
S100,vulture,fish,0,1,0,0,0,1,1,0,2.75,4,0.720930232558
S100,chowchow,gorilla,0,0,0,0,0,1,0,0,6.66666666667,3,1.0
S100,lemur,monkey,0,1,0,1,0,0,1,1,75.4,5,0.64
S100,koala,eel,0,1,0,0,0,0,1,0,20.2,5,0.75
S100,bessbug,ladybug,1,1,0,1,1,0,1,1,92.5,2,0.782608695652
S100,hippopotamus,ferret,0,1,0,0,0,0,1,0,11.75,4,1.0
S100,yak,dodo,1,0,0,0,0,0,0,0,10.25,4,0.8
S100,shark,killerwhale,0,1,0,0,0,0,1,1,77.75,4,0.607142857143
S100,chameleon,lizard,1,1,0,1,1,0,1,1,84.8,5,0.825
S100,rooster,raven,0,1,0,0,0,0,1,1,52.75,4,0.707317073171
S100,dragon,lizard,0,1,0,0,0,0,1,1,72.6,5,0.710526315789
S100,squirrel,beaver,0,1,0,0,0,0,1,0,50.75,4,0.461538461538
S100,ostrich,emu,1,1,0,1,1,0,1,1,76.75,4,0.964285714286
S100,chihuahua,pitbull,1,1,0,0,1,0,1,1,51.25,4,1.0
S100,anteater,worm,0,0,0,0,0,1,0,0,20.8,5,0.636363636364
S100,cougar,whale,0,1,0,0,0,0,1,0,5.25,4,0.941176470588
S100,fish,crab,0,1,0,0,0,0,1,0,33.75,4,0.774193548387
S100,tapir,parakeet,0,0,0,0,0,1,0,0,4.33333333333,3,0.771428571429
S100,chameleon,ferret,1,1,0,1,0,0,1,1,18.2,5,0.914285714286
S100,bobcat,polarbear,0,1,0,0,0,0,1,1,20.25,4,0.649122807018
S100,dormouse,wolf,0,0,0,0,0,1,0,0,21.0,3,0.862068965517
S100,whale,fox,0,1,0,0,0,0,1,0,5.75,4,0.754716981132
S100,skunk,bat,0,1,0,0,0,0,1,0,22.8,5,0.80487804878
S100,lamb,chicken,0,1,0,0,0,0,1,1,12.5,4,0.444444444444
S100,kitten,lizard,1,1,0,0,1,0,1,1,9.5,4,0.58064516129
S100,xerus,kangaroo,0,0,0,0,0,0,0,0,,0,0.8
S100,quahog,anchovy,0,0,0,0,0,1,0,0,43.0,2,1.0
S100,iguana,hamster,0,1,0,0,0,0,1,0,7.5,4,0.810810810811
S100,wallaby,rabbit,0,1,0,0,0,0,1,0,36.0,3,0.863636363636
S100,canary,parrot,1,1,0,1,0,0,1,1,90.75,4,0.866666666667
S100,komododragon,kangaroo,0,1,0,0,0,0,1,0,6.5,4,0.903225806452
S100,magpie,sparrow,0,1,0,0,0,0,1,1,80.0,3,0.666666666667
S100,tiger,owl,0,1,0,0,0,0,0,0,11.5,4,0.851851851852
S100,cardinal,turtle,0,0,0,0,0,1,0,0,3.75,4,0.823529411765
S100,coyote,panda,0,1,0,0,0,0,1,0,16.4,5,0.865384615385
S100,antelope,elk,0,1,0,0,0,0,1,0,80.0,5,0.652173913043
S100,puma,leopard,0,1,0,0,0,0,1,0,94.25,4,0.512195121951
S100,flamingo,parakeet,0,0,0,0,0,1,0,0,58.25,4,0.724137931034
S100,goat,giraffe,0,1,0,0,0,1,1,0,37.25,4,0.935483870968
S100,monkey,deer,0,1,0,0,0,0,1,0,12.0,4,0.8
S100,goose,fish,0,1,0,0,0,0,1,0,6.5,4,0.794117647059
S100,python,mouse,0,1,0,0,0,0,1,0,6.75,4,0.851851851852
S100,bison,buffalo,0,1,0,1,0,0,1,1,98.0,4,0.5
S100,manatee,gerbil,0,0,0,0,0,1,0,0,8.25,4,1.0
S100,coyote,moose,0,1,0,0,0,0,1,0,19.25,4,0.821428571429
S100,tiger,gerbil,0,1,0,0,0,0,0,0,11.5,4,0.851851851852
S100,clam,liger,0,0,0,0,0,0,0,0,2.0,3,1.0
S100,dolphin,ram,0,1,0,0,0,0,1,0,3.25,4,0.885714285714
S100,emu,walrus,0,0,0,0,0,1,0,0,10.25,4,0.92
S100,sheep,koala,0,1,0,0,0,0,1,0,17.0,4,0.931034482759
S100,pony,gazelle,1,1,0,0,0,0,1,1,68.75,4,0.823529411765
S100,monitor,flamingo,0,0,0,0,0,1,0,0,6.33333333333,3,0.913043478261
S100,hyena,tiger,0,1,0,0,0,0,1,0,66.6,5,0.740740740741
S100,goat,rat,0,1,0,0,0,0,1,0,16.0,4,0.916666666667
S100,tarantula,fox,1,1,0,0,1,0,1,1,4.25,4,0.684210526316
S100,stallion,weevil,0,0,0,0,0,1,0,0,5.0,3,0.875
S100,horse,squirrel,0,1,0,0,0,0,1,0,12.0,4,0.923076923077
S100,boar,fish,0,1,0,0,0,0,1,1,3.0,4,0.672727272727
S100,gerbil,penguin,0,1,0,0,0,0,1,0,6.0,4,0.951219512195
S100,salamander,gecko,1,1,0,1,1,0,1,1,79.6,5,0.759259259259
S100,leopard,serval,0,1,0,1,1,0,1,0,98,1,0.636363636364
S100,skunk,bear,0,1,0,0,0,0,1,0,22.75,4,0.892857142857
S100,zebra,cow,0,1,0,0,0,0,1,0,45.5,4,0.592592592593
S100,cardinal,cheetah,0,1,0,0,0,0,1,0,10.8,5,0.921052631579
S100,peacock,tiger,0,1,0,0,0,0,1,0,13.0,5,0.925925925926
S100,donkey,mule,1,1,0,1,0,0,1,1,98.75,4,0.861111111111
S100,rhinoceros,gazelle,0,1,0,0,0,0,1,0,16.25,4,0.764705882353
S100,rhinoceros,capybara,0,1,0,0,0,0,1,1,12.6666666667,3,0.827586206897
S100,seagull,pelican,0,1,0,0,0,0,1,1,66.6,5,0.774193548387
S100,zebu,crane,0,0,0,0,0,1,0,0,1,1,1.0
S100,bull,mole,0,0,0,0,0,1,0,0,13.0,4,0.837837837838
S100,bear,chinchilla,0,1,0,0,0,0,1,0,14.75,4,0.964285714286
S100,humpbackwhale,killerwhale,1,1,0,0,1,0,1,1,83.5,4,0.821428571429
S100,shark,snake,0,1,0,0,0,0,1,0,13.25,4,0.909090909091
S100,polarbear,walrus,0,1,0,0,0,0,1,0,36.8,5,0.76
S100,sandshark,mosquito,0,0,0,0,0,1,0,0,7.0,3,0.818181818182
S100,elephant,spider,0,1,0,0,0,0,0,0,2.4,5,0.88
S100,crocodile,wolf,0,1,0,0,0,0,1,0,12.4,5,0.896551724138
S100,parrot,hamster,0,1,0,1,0,0,1,1,12.0,5,0.810810810811
S100,cassowary,alligator,0,1,0,0,0,0,1,1,3,1,1.0
S100,marlin,seacucumber,1,1,0,0,1,0,1,1,18.5,4,0.8
S100,ox,gorilla,0,1,0,0,0,0,1,0,19.75,4,0.883720930233
S100,turtle,armadillo,0,1,0,0,0,0,1,0,53.0,4,0.730769230769
S100,cheetah,hornet,1,1,0,0,0,0,1,1,6.25,4,0.916666666667
S100,giraffe,eagle,0,1,0,0,0,0,1,0,10.0,4,0.870967741935
S100,frog,rabbit,0,1,0,0,0,0,1,0,6.75,4,0.863636363636
S100,hippopotamus,deer,0,1,0,0,0,0,1,0,10.0,4,0.9375
S100,bee,cottonmouth,1,1,0,0,1,0,1,1,10.0,3,1.0
S100,squid,gecko,0,1,0,0,0,0,1,1,8.75,4,0.716666666667
S100,spidermonkey,scorpion,0,0,0,0,0,1,0,0,15.25,4,0.935483870968
S100,turtle,raccoon,0,1,0,0,0,0,1,0,8.5,4,0.565217391304
S100,grasshopper,lamb,0,0,0,0,0,1,0,0,2.75,4,1.0
S100,eagle,squirrel,0,1,0,0,0,0,1,0,12.75,4,0.769230769231
S100,coyote,lamb,0,1,0,0,0,0,1,0,26.25,4,0.814814814815
S100,ferret,mouse,0,1,0,1,0,0,1,0,67.25,4,0.851851851852
S100,cheetah,platypus,0,1,0,0,0,0,1,0,17.75,4,0.921052631579
S100,tasmaniandevil,otwe,0,0,0,0,0,0,0,0,,0,NA
S100,spider,cockroach,0,1,0,1,1,0,1,0,65.8,5,0.428571428571
S100,platypus,octopus,0,1,0,1,0,1,1,1,25.5,4,0.731707317073
S100,cat,human,0,1,0,0,0,0,1,1,3.4,5,0.666666666667
S100,cheetah,moose,0,1,0,0,0,0,1,0,33.75,4,0.857142857143
S100,dog,penguin,0,1,1,0,0,0,1,0,15.75,4,0.846153846154
S100,brownbear,fox,0,1,0,0,0,0,1,1,38.75,4,0.72972972973
S100,lizard,camel,0,1,0,1,0,0,1,1,7.25,4,0.769230769231
S100,grasshopper,firefly,1,1,0,0,1,0,1,1,55.75,4,0.88
S100,piranha,ferret,1,1,0,0,0,0,1,1,10.5,4,0.925925925926
S100,lemur,wolf,0,0,0,0,0,1,0,0,36.5,4,0.72
S100,graywolf,pitbull,0,0,0,0,0,1,0,0,65.5,4,0.666666666667
S100,cockroach,toad,1,1,0,0,0,0,1,1,34.5,4,0.821428571429
S100,monkey,bird,0,1,0,0,0,0,1,0,7.0,4,0.918367346939
S100,elephant,dodo,0,1,0,0,0,0,1,1,8.66666666667,3,0.88
S100,ferret,beaver,0,1,0,0,0,0,1,0,64.0,4,0.8
S100,wolverine,wolf,0,1,0,0,0,0,1,0,77.0,4,0.775510204082
S100,grasshopper,spider,0,1,0,1,0,0,1,1,64.5,4,0.829787234043
S100,snake,mouse,0,1,0,0,0,0,1,0,7.25,4,0.925925925926
S100,goose,cat,0,1,0,0,0,0,1,0,21.25,4,0.916666666667
S100,crocodile,giraffe,0,1,0,0,0,0,1,0,14.0,4,0.896551724138
S100,yak,ox,1,1,0,0,1,0,1,1,92.0,4,0.634146341463
S100,salmon,hornet,0,0,0,0,0,1,0,0,6.5,4,0.888888888889
S100,horse,moose,0,1,0,0,0,0,0,0,84.75,4,0.892857142857
S100,cheetah,turtle,0,1,0,0,0,0,1,0,5.5,4,0.842105263158
S100,arcticfox,penguin,0,0,0,0,0,1,0,0,35.75,4,0.733333333333
S100,scorpion,parakeet,0,0,0,0,0,1,0,0,6.25,4,0.903225806452
S100,ant,bat,0,1,0,0,0,0,1,0,8.5,4,0.853658536585
S100,otter,whale,0,1,0,1,0,0,1,0,48.0,4,0.666666666667
S100,puma,lobster,0,0,0,0,0,1,0,0,7.75,4,0.931034482759
S100,dog,squirrel,0,1,0,0,1,0,1,0,45.0,4,1.0
S100,spider,fox,0,1,0,0,0,0,1,0,5.25,4,0.824561403509
S100,chameleon,spider,0,0,0,0,0,1,0,0,29.0,4,0.85
S100,mule,cottonmouth,0,0,0,0,0,1,0,0,8.33333333333,3,1.0
S100,bat,mole,0,1,0,0,0,0,1,0,52.75,4,0.72972972973
S100,lamb,cow,0,1,0,1,0,0,1,0,71.5,4,0.555555555556
S100,giraffe,zebra,0,1,1,1,1,0,1,1,77.75,4,0.777777777778
S100,bird,rabbit,0,1,1,0,0,0,1,0,12.0,4,0.818181818182
S100,tiger,crab,0,1,0,0,0,0,1,0,6.5,4,0.925925925926
S100,rhinoceros,wolf,0,1,0,0,0,0,0,0,25.75,4,0.827586206897
S100,eel,worm,0,1,0,0,0,0,1,0,79.25,4,0.727272727273
S100,snake,hummingbird,0,1,0,0,0,0,1,0,7.0,4,0.757575757576
S100,macaque,marmoset,1,1,0,1,0,0,1,1,100,1,0.541666666667
S100,pteordactyl,duck,1,1,0,0,1,0,0,1,35.25,4,0.555555555556
S100,chicken,swan,0,1,0,0,0,0,1,0,77.75,4,0.588235294118
S100,goat,chinchilla,0,1,0,0,0,0,1,0,24.0,4,0.875
S100,platypus,dog,0,1,0,0,0,0,1,0,35.5,4,0.769230769231
S100,shark,horse,0,1,0,0,0,0,1,0,5.0,4,0.808510638298
S100,gerbil,fish,0,1,0,0,0,0,1,0,6.75,4,0.585365853659
S100,earthworm,bonobo,0,0,0,0,0,1,0,0,2.5,2,0.826086956522
S100,newt,fish,0,1,0,0,0,0,1,0,69.0,2,0.7
S100,sparrow,marlin,0,1,0,0,0,0,1,1,33.75,4,0.705882352941
S100,ferret,raccoon,0,1,0,0,0,0,1,0,53.75,4,0.782608695652
S100,prairiedog,rooster,0,0,0,0,0,0,0,0,17.5,4,0.885714285714
S100,snake,ladybug,0,1,0,0,0,0,1,1,18.25,4,0.69696969697
S100,fawn,whale,0,0,0,0,0,1,0,0,4.0,3,0.871794871795
S100,komododragon,eagle,0,1,0,0,0,0,1,0,9.0,4,0.967741935484
S100,jackrabbit,carpetbeetle,0,0,0,0,0,1,0,0,1.0,3,1.0
S100,reindeer,conure,0,0,0,0,0,1,0,0,,0,1.0
S100,anaconda,ibis,1,1,0,0,0,0,1,1,9.66666666667,3,0.6
S100,walrus,rabbit,0,1,0,0,0,0,1,0,17.0,4,0.909090909091
S100,giraffe,fish,0,1,0,0,0,0,1,0,10.75,4,0.870967741935
S100,vole,mole,1,1,0,0,1,0,1,1,86.5,2,0.666666666667
S100,snake,alligator,0,1,1,1,0,0,1,0,74.5,4,0.826086956522
S100,mountainlion,leopard,1,1,0,1,1,0,1,0,91.0,4,0.518518518519
S100,wildebeest,tiger,0,1,0,0,0,0,1,0,48.25,4,0.703703703704
S100,beluga,tapir,0,0,0,0,0,1,0,0,17.3333333333,3,1.0
S100,ostrich,owl,0,1,0,1,0,0,1,1,57.5,4,0.714285714286
S100,mouse,deer,0,1,0,0,0,0,1,0,24.25,4,0.888888888889
S100,elephant,fish,0,1,0,0,0,0,1,0,5.75,4,0.92
S100,koala,alligator,0,1,0,0,0,0,0,0,9.25,4,0.913043478261
S100,donkey,lion,0,1,0,0,0,0,1,0,47.5,4,0.884615384615
S100,orca,seal,0,1,0,0,0,0,1,0,81.25,4,0.565217391304
S100,cobra,firefly,0,0,0,0,0,1,0,0,4.5,4,0.88
S100,bull,octopus,0,1,0,0,0,0,1,0,4.25,4,0.795454545455
S100,elephant,giraffe,1,1,1,1,1,0,1,1,57.75,4,0.76
S100,zebra,flamingo,0,1,0,0,0,0,1,0,32.0,4,0.962962962963
S100,monkey,cat,0,1,0,0,0,0,1,0,41.0,4,0.666666666667
S100,bird,lion,0,1,0,0,0,0,1,0,10.0,4,0.923076923077
S100,lizard,gecko,1,1,0,1,1,0,1,1,98.25,4,0.714285714286
S100,eel,alligator,0,1,0,0,0,0,1,0,53.0,4,0.869565217391
S100,macaw,flamingo,1,1,0,0,0,0,1,1,89.0,4,0.862068965517
S100,pitbull,toad,0,0,0,0,0,1,0,0,5.25,4,1.0
S100,ram,mole,0,0,0,0,0,0,0,0,17.0,4,0.885714285714
S100,fly,cricket,0,1,0,0,0,0,1,0,86.5,4,0.772727272727
S100,ostrich,deer,0,1,0,0,0,0,1,0,39.4,5,0.942857142857
S100,zebra,polarbear,0,1,0,0,0,0,1,0,23.25,4,0.814814814815
S100,chameleon,alligator,0,1,0,0,0,0,1,0,74.5,4,0.782608695652
S100,redpanda,fox,1,1,0,1,0,0,1,1,58.75,4,0.727272727273
S100,treefrog,swallow,0,0,0,0,0,1,0,0,15.6666666667,3,0.942857142857
S100,woodpecker,robin,1,1,0,0,1,0,1,1,95.0,4,0.68085106383
S100,robin,rabbit,0,1,0,0,0,0,1,0,18.75,4,0.727272727273
S100,tiger,flamingo,0,1,0,0,0,0,0,0,14.75,4,0.962962962963
S100,cow,shrimp,0,1,0,0,0,0,0,0,5.25,4,0.941176470588
S100,hog,crab,0,0,0,0,0,1,0,0,23.0,3,0.838709677419
S100,assassinbug,mussel,0,0,0,0,0,0,0,0,1,1,1.0
S100,lion,viper,0,0,0,0,0,1,0,0,20.6666666667,3,1.0
S100,snake,piranha,0,0,0,1,0,0,0,0,40.5,4,0.925925925926
S100,emu,ewe,1,1,0,1,1,0,1,1,34.6666666667,3,0.892857142857
S100,labradorretriever,jaguar,0,0,0,0,0,1,0,0,42.5,4,1.0
S100,tasmaniandevil,gecko,1,1,0,0,1,0,1,1,8.0,4,0.7
S100,puma,sandshark,0,0,0,0,0,1,0,0,13.3333333333,3,0.909090909091
S100,dolphin,nutria,0,0,0,0,0,1,0,0,32.5,2,0.644444444444
S100,serval,chimpanzee,1,1,0,0,0,0,1,1,38.3333333333,3,0.681818181818
S100,tyrannosaurusrex,velociraptor,1,1,0,0,1,0,1,1,80.75,4,1.0
S100,dragon,frog,1,1,0,0,1,0,1,1,38.0,4,0.657894736842
S100,cobra,panther,0,1,0,0,0,0,1,1,5.0,4,0.666666666667
S100,skunk,beaver,0,1,0,1,0,0,1,1,72.25,4,0.641509433962
S100,antelope,ibex,0,1,0,1,0,0,1,0,94.5,2,0.636363636364
S100,tapir,porcupine,1,1,0,0,0,0,1,1,22.5,2,0.487804878049
S100,starfish,fish,0,1,0,1,1,0,1,1,84.5,4,0.672727272727
S100,coyote,lynx,0,1,0,0,0,0,1,0,81.75,4,0.737704918033
S100,emu,owl,0,1,0,0,0,0,1,0,66.0,4,0.571428571429
S100,cockatoo,oriole,0,0,0,0,0,1,0,0,87.0,2,0.962962962963
S100,quail,pelican,0,0,0,0,0,0,0,0,74.5,4,0.857142857143
S100,giraffe,blueheron,0,0,0,0,0,1,0,0,8.75,4,0.933333333333
S100,bruin,arcticfox,0,0,0,0,0,1,0,0,41.0,3,1.0
S100,carpetbeetle,tuna,0,0,0,0,0,1,0,0,2.0,4,0.884615384615
S100,mantaray,barracuda,0,0,0,0,0,1,0,0,72.3333333333,3,0.846153846154
S100,clam,fish,1,1,0,0,0,0,1,1,64.0,4,0.75
S100,quahog,canary,0,0,0,0,0,1,0,0,12.3333333333,3,0.846153846154
S100,badger,fisher,1,1,0,0,0,0,1,1,33.0,4,0.833333333333
S100,adder,viper,1,1,0,0,0,0,1,1,93.3333333333,3,0.166666666667
S100,spermwhale,gerbil,0,0,0,0,0,1,0,0,5.0,4,1.0
S100,monkey,flamingo,0,1,0,1,0,0,1,0,18.25,4,0.965517241379
S100,jaguar,arcticfox,0,0,0,0,0,1,0,0,39.0,4,0.866666666667
S100,rhinoceros,shrew,0,0,0,1,0,0,0,0,5.5,2,1.0
S100,orangutan,mole,0,0,0,1,0,1,0,0,37.0,4,0.891891891892
S100,echidna,whaleshark,0,0,0,0,0,1,0,0,32.5,2,0.727272727273
S100,cat,fox,0,1,0,0,0,0,1,0,54.3333333333,3,0.916666666667
S100,dolphin,sunbear,0,0,0,0,0,1,0,0,22.0,2,0.681818181818
S100,human,ape,1,1,0,1,1,0,1,1,74.25,4,0.688888888889
S100,peacock,killerwhale,0,0,0,0,0,1,0,0,6.25,4,1.0
S100,lemur,chimpanzee,0,1,0,1,0,0,1,0,65.75,4,0.647058823529
S100,baldeagle,sloth,0,0,0,0,0,0,0,0,16.25,4,0.764705882353
S100,anteater,dove,1,1,0,0,0,0,1,1,21.25,4,0.923076923077
S100,donkey,ape,0,1,0,0,0,0,1,0,39.5,4,0.921052631579
S100,python,horse,0,1,0,0,0,0,1,1,6.5,4,0.808510638298
S100,raptor,muskrat,0,0,0,0,0,0,0,0,15.0,4,0.888888888889
S100,snake,chicken,0,1,0,0,0,0,1,0,6.75,4,0.757575757576
S100,pelican,polarbear,0,1,0,1,0,0,1,1,14.5,4,0.741935483871
S100,crocodile,cheetah,0,1,0,0,0,0,1,0,11.75,4,0.827586206897
S100,hippopotamus,tapir,0,1,0,0,0,0,1,0,55.5,2,0.9375
S100,crow,anteater,0,0,0,0,0,1,0,0,12.75,4,0.939393939394
S100,cobra,marlin,0,0,0,0,0,1,0,0,29.3333333333,3,0.925925925926
S100,woodchuck,capybara,0,0,0,0,0,1,0,0,84.5,2,0.891891891892
S100,monitor,skunk,0,0,0,0,0,1,0,0,34.5,2,1.0
S100,giraffe,hippopotamus,0,1,1,1,1,0,1,1,58.0,4,0.6875
S100,boaconstrictor,panda,0,0,0,0,0,1,0,0,3.5,4,0.78125
