#word,val
parenthood,0.78
pastrami,0.96
Pavilion,0.96
pecan,0.94
pedigree,0.76
performs,0.8
perilous,0.78
perm,1
persistence,0.82
Phi,0.9
philosophers,0.84
pigtails,0.92
plugging,0.8
predictions,0.82
primed,0.75
processor,0.9
prosecutors,1.25
provincial,0.92
proxy,0.9
psychopathic,0.73
purgatory,1.12
putter,1.37
quarreling,0.75
racehorse,1.16
rad,0.88
raiding,0.82
rammed,0.86
rancher,0.92
redecorating,0.73
redheaded,0.88
regimen,0.78
reinstate,0.96
remanded,0.78
repellent,0.78
reroute,0.84
researched,0.8
resides,0.75
Retractor,0.94
retrospect,0.71
ridiculed,0.76
Rockies,0.8
rosary,1.2
routed,0.73
rowboat,1.06
sag,0.8
saga,0.78
seizing,0.94
seminary,1.04
sensations,0.76
shafts,0.86
shareholders,0.94
shattering,0.76
shortcomings,0.73
shortstop,0.8
slender,0.75
slicker,0.82
smirk,0.8
smugglers,0.94
snorting,0.92
snorts,0.84
snowstorm,0.86
soiree,0.75
soundtrack,0.94
spills,0.8
spontaneity,0.82
sprinkler,0.92
squatting,0.76
squirming,0.71
strudel,0.92
subdue,0.8
Sully,3.76
swans,1.27
tackled,0.75
taker,0.9
tamed,0.8
thermos,1.12
Thunderbolt,1.69
Traduction,0.71
trainee,1.33
treadmill,0.82
treaties,0.82
trimester,0.84
troublemakers,0.82
tumors,1.08
tweaked,0.73
undertaking,0.78
unwelcome,0.73
urinal,0.76
ust,3.71
vigil,0.86
Viola,2.96
Vulcan,2.94
wails,0.88
walkie,0.88
wallop,0.82
warlocks,1.71
Watcher,1
whereby,0.73
whirlwind,0.96
wingman,1.12
wizards,1.08
Woodward,2.12
wrought,0.86
yammering,0.73
yanking,0.78
acquiring,0.84
affiliated,0.78
aggravate,0.73
agonizing,0.71
agreements,0.8
Alto,1.35
ambassadors,0.84
ambience,0.73
ambiguous,0.73
amenities,0.76
anchored,0.71
annihilate,0.71
Aphrodite,1.98
armada,1.08
Armenian,1.8
asphyxiation,0.71
asunder,0.69
Atlas,1.02
attaches,0.69
attributes,0.75
averted,0.69
Bakersfield,1.04
barbecued,0.84
bartenders,0.82
betrothed,1.1
Bigfoot,0.96
billiard,0.82
bistro,0.9
bitterly,0.76
blabbing,0.76
blasts,0.92
blueberries,1.08
Boca,1.29
bootleg,0.82
brainstorm,0.78
brewery,1.8
Budapest,1.55
bunks,1.08
cabbie,1.39
Cambodia,1.37
canister,1.43
certifiable,0.78
Ch,0.8
characterized,0.71
chiropractor,0.88
chutes,0.88
cipher,1.49
clinically,0.75
Clive,2.65
coerced,0.84
collapses,0.86
Collier,4.75
commonplace,0.78
compliance,0.98
Concerto,0.94
confetti,0.9
congratulated,0.82
consensual,0.73
councilman,1.41
crippling,0.73
curator,0.92
custodian,0.96
daylights,0.75
dazed,0.75
Deadwood,1.49
delegates,1.71
Della,2.33
dented,0.75
depositions,0.78
disruption,1
doomsday,0.8
douse,0.8
duped,0.78
emerges,0.71
enforced,0.82
enlightening,0.73
eunuch,1.27
evict,0.71
exceeds,0.73
exited,0.75
Exorcist,0.98
facto,0.73
fantasizing,0.8
fiends,0.76
fiesta,1.25
flabby,0.8
flicks,0.84
footwork,0.92
Fowler,3.96
Franco,1.8
fro,1.14
garments,0.76
Gemini,0.84
geology,0.92
glimmer,0.78
goblins,1.27
gooey,0.76
Grammy,1.49
gush,0.71
handbook,1.02
handsomest,0.75
hangout,0.75
Harding,2.71
headstone,1
Heath,1.86
heirloom,0.84
homosexuality,0.96
hordes,0.8
Husky,1.59
impossibility,0.69
improbable,0.73
induction,0.73
inept,0.84
inexpensive,0.73
inexplicable,0.75
infantile,0.75
innate,0.76
Jehovah,0.78
Jiminy,1.45
jot,0.73
Kappa,1.04
keister,0.78
kidder,0.86
kindred,0.88
kinks,0.8
Kip,1.88
Ko,2.84
lavatory,0.96
lavish,0.76
legislation,1.02
lengthy,0.73
lesions,1.04
licorice,0.86
livery,1.27
luminous,0.76
magicians,0.88
mahogany,0.75
Mammy,2.33
mania,1.02
membrane,1.12
mimic,0.78
mislead,0.75
Mmmm,0.84
moderation,0.73
muffler,1
Muhammad,3.37
Mulligan,1.75
Mumbles,1
Myrtle,3.2
nicknamed,0.71
ordnance,0.92
ot,2.47
pajama,1.27
pally,0.9
Parmesan,1.12
payoffs,0.78
Pe,1.08
pedophile,1.35
Peekaboo,1.12
Peking,1.14
penises,0.84
perchance,0.76
perseverance,0.73
pertaining,0.8
perversion,0.78
pickups,0.84
piranha,1.18
plastics,1.02
poaching,0.92
poise,1.1
poppin,0.92
possessing,0.71
postponing,0.75
printout,0.69
pristine,0.76
prized,0.69
proclamation,1.08
progression,0.76
prowess,0.78
prowling,0.73
publications,0.92
punitive,0.86
putt,1.14
racks,0.86
racquetball,1.22
Raiders,1.14
rapping,0.94
reactive,0.76
reckoned,0.75
remarry,0.86
remiss,0.69
respectability,0.75
responsive,0.78
retrace,0.69
retreating,0.94
robust,0.71
rougher,0.75
Salem,1.22
scandals,0.75
sciences,0.71
scolded,0.82
scorned,0.69
scorpions,1.31
Semper,1.1
shacked,0.75
Siegfried,1.8
singled,0.71
sizzling,0.86
skips,0.82
skylight,0.84
skyscrapers,0.75
slinging,0.78
sluggish,0.78
Snoopy,1.02
soot,1.08
spectacles,0.82
sphincter,1.12
spied,0.73
spruce,1.1
Squire,3.08
squish,1.04
stagecoach,1
steered,0.71
steers,0.9
sternum,0.8
strictest,0.69
strides,0.76
stubs,0.84
submerged,0.84
sulk,0.75
sunken,0.9
Sup,0.92
surfaces,0.73
syllable,0.82
tablecloths,0.75
tarp,0.98
tarts,1.12
teapot,0.86
telepathy,0.92
thankfully,0.69
therapists,0.82
thoracotomy,0.9
thyself,0.82
tinkle,0.92
toenail,0.86
Trenton,1.61
trite,0.78
triumphs,0.75
trois,0.78
trucking,1.04
trustee,0.82
unchanged,0.71
undergoing,0.69
unhook,0.86
unquote,0.76
unsavory,0.76
uplifting,0.69
variable,0.76
ventriloquist,0.96
vertigo,0.76
vicar,1.47
Vinny,1.92
Waldorf,0.98
Watchers,0.98
weasels,0.98
werewolves,1.51
wheeling,0.76
whims,0.76
windbag,0.8
yon,0.78
acknowledging,0.71
adverse,0.71
aerospace,1.08
Afro,1.12
Ag,1.14
aggressively,0.69
altering,0.71
amazement,0.71
amidst,0.69
amiss,0.75
analyse,0.88
anomalies,0.75
appliance,0.8
apprised,0.73
archaic,0.69
Archers,1.35
assortment,0.73
attractions,0.73
Baghdad,1.45
Baldy,1.1
Bane,1.84
bazooka,0.9
beards,0.76
Bertha,3.08
bikers,1.2
billboards,0.78
bipolar,0.82
blip,0.8
bloodhound,0.98
blubber,0.84
bonny,1.86
bookcase,0.94
bountiful,0.76
bowler,1.31
brotherly,0.84
bulkhead,0.94
buries,0.76
Burma,1.55
bushed,0.73
butchers,0.8
caterpillar,1.12
Chamberlain,1.33
Cheetah,2.29
Cherokee,1.14
chloroform,1
choreography,0.88
christening,0.75
chromosomes,0.84
Chrysler,0.86
chumps,0.82
civilizations,0.84
clamps,1.08
clergy,0.94
cliche,0.8
clutching,0.71
clutter,0.94
cocker,0.82
coils,0.92
colds,0.75
comedians,0.96
comma,0.98
comparative,0.8
conglomerate,0.76
consultants,0.82
contented,0.76
conveyor,0.84
coon,1.25
cooperated,0.71
corsage,0.94
corset,0.88
Cougar,2
countenance,0.75
covet,0.94
coveted,0.76
cues,0.69
cunts,0.8
daiquiri,0.8
Dar,1.33
Deacon,2.86
deactivate,1.14
debacle,0.67
decaying,0.71
declares,0.67
defenders,0.73
Demerol,0.94
denounce,0.86
dentists,1.04
depleted,0.76
depress,0.71
devoid,0.71
dictating,0.73
dildo,1.33
diners,0.8
dioxide,1.02
disclosed,0.8
disguises,0.76
disobedience,0.76
dominance,0.76
dominoes,0.88
drafts,0.73
droppings,0.78
drunkenness,0.71
Dublin,1.22
eliminates,0.73
empowered,0.73
emptying,0.69
entrapment,0.84
escalate,0.71
essentials,0.76
excursion,0.67
executing,0.76
exert,0.67
extravaganza,0.71
eyelash,0.86
favourites,0.71
feline,0.9
flicker,0.69
flunking,0.88
flustered,0.75
font,0.94
forcibly,0.71
fragrant,0.71
fray,0.94
gases,0.73
gazelle,1.22
geologist,1
ghouls,0.92
Gibbons,2.71
goalie,1.43
graded,0.73
guerrilla,1.08
hailed,0.84
hazing,1.04
heartily,0.76
hickey,1.37
Himalayas,0.8
hinting,0.75
Hiroshima,1.18
hive,0.98
homie,1.82
horsing,0.71
hothead,0.75
illnesses,0.69
incumbent,0.67
informative,0.69
infuser,1.1
inhaled,0.71
innings,0.96
insignia,0.8
instances,0.67
intellectually,0.78
intubated,0.82
inverted,0.78
Jed,2.31
Josie,4.45
jungles,0.71
Kelvin,2.63
Kenya,2.37
Kirby,5.65
kneecaps,0.69
laboratories,0.75
Lacey,2.43
Lambert,3.75
landslide,0.82
lasso,0.88
Libya,0.84
limiting,0.73
liposuction,0.78
locomotive,0.8
lofty,0.78
magnesium,0.9
majored,0.73
Malaysia,1.24
mamas,0.71
mano,1.49
Mara,3.02
Mardi,0.98
Maru,2.65
Mead,1.04
milestone,0.71
mime,1.14
mistrial,1.16
misunderstandings,0.78
molecule,0.78
moonshine,0.96
mortars,1.2
motorbike,0.75
mumble,0.78
mural,1.02
mutilation,0.94
Nashville,1.78
navigational,0.94
noggin,0.67
Norfolk,1.35
Ny,1
Okinawa,1.27
olden,1.06
oregano,0.82
Oscars,0.88
overbearing,0.96
overcame,0.67
overjoyed,0.73
overwhelm,0.69
packets,0.92
palaces,0.8
pamphlets,0.82
paralysed,0.9
partied,0.78
pathway,1.14
pawns,0.8
paychecks,0.8
perpetrators,0.82
picnics,0.75
piping,0.71
plop,0.84
Pong,1.61
portray,0.84
priestess,1.24
prioritize,0.75
profanity,0.73
programmer,1.1
promenade,0.88
psychos,0.92
pulses,0.86
pushups,1.25
quilt,0.76
radioed,0.76
rafters,0.69
recourse,0.75
recruitment,0.82
recycled,0.84
reefer,0.96
refreshed,0.73
regimental,1.14
relays,0.88
renovation,0.84
reps,0.9
reptiles,0.84
restful,0.75
revert,0.69
Rhodes,3.37
ripples,0.88
rotted,0.71
rudimentary,0.67
Santos,3.86
Scarface,1.02
scorched,0.75
seagull,1.22
seatbelt,0.92
sedatives,0.71
seltzer,0.82
shears,0.94
sidetracked,0.73
sift,0.75
sifting,0.69
similarity,0.71
sinuses,0.82
siree,0.73
slag,0.76
solitaire,1.16
sparring,0.9
spiffy,0.69
spinster,0.96
splat,0.84
Springfield,1.35
stooge,1.1
strutting,0.71
stub,0.96
stylist,0.86
subconsciously,0.71
succeeding,0.69
suppliers,0.75
surly,0.71
surname,0.94
swamps,0.88
synchronized,0.76
taint,0.78
tat,1.08
Thor,2.22
thoroughbred,0.88
thrashing,0.69
toddler,0.78
tokens,1.1
topping,0.88
traumas,0.73
traveller,0.78
tropics,0.78
turquoise,0.88
tutu,0.69
typhoon,1.47
undisturbed,0.71
undoing,0.69
undressing,0.71
uneven,0.76
unguarded,0.71
unofficially,0.75
unresolved,0.82
unruly,0.71
vamp,0.92
vaults,0.9
vegetarians,0.73
vermouth,0.98
Vikings,1.16
wastes,0.69
Waterloo,0.82
watery,0.71
weakening,0.75
wedgie,0.86
Wellington,2.9
whimper,0.73
whiter,0.73
Wo,1.14
worshipping,0.76
zapped,0.71
acids,0.82
acquittal,0.73
activation,0.84
adoring,0.69
adulthood,0.73
ails,0.76
anonymously,0.69
Antarctica,1.04
antelope,0.98
anthrax,1.29
applauding,0.76
Arbor,0.76
arduous,0.67
ascend,0.92
astronomical,0.73
atone,0.84
avenged,0.86
awaited,0.69
baiting,0.73
barley,0.9
basing,0.75
bedbugs,0.86
beehive,0.86
belch,0.73
belittle,0.73
bland,1.08
blended,0.75
blockhead,0.8
boasting,0.65
bog,0.96
bookworm,0.73
booties,0.84
borough,1.18
bossing,0.78
Bucky,3.45
bureaucrats,0.65
calmer,0.71
Canadians,1.49
canvass,0.96
Casper,2.86
cellmate,0.78
censor,0.82
censorship,1.06
Chile,1.14
cholera,1.1
choreographer,1.04
chromosome,0.75
circumcised,0.82
clothed,0.65
commentator,2.73
cools,0.73
copilot,1.06
counties,0.71
creams,0.67
creditors,0.84
Cubans,1.12
curiously,0.69
databases,0.82
decidedly,0.75
derelict,0.78
desertion,0.75
destitute,0.71
deteriorating,0.65
Dill,1.76
dinky,1.02
discontinued,0.67
ditches,0.8
dub,1.08
Dudley,4.59
eagerly,0.65
Edinburgh,1.51
editions,0.92
efficiently,0.65
egotistical,0.69
elevation,0.92
epilepsy,1.04
etcetera,1.22
ethically,0.67
excel,0.73
Exodus,0.78
fabrics,0.75
fattening,0.76
fearsome,0.76
feverish,0.65
Fife,1.04
flattened,0.71
Flipper,0.88
Flo,1.55
floozy,0.76
flowery,0.67
forklift,0.96
forsake,0.9
forthwith,0.71
foxhole,0.94
Franks,1.94
galleries,1
gaps,0.69
glacier,0.75
gleaming,0.71
godless,0.82
Goldilocks,0.67
Gothic,0.94
Grover,2.61
grudges,0.67
grueling,0.67
guillotine,0.82
handbags,0.88
handsomely,0.73
hanky,0.82
harlot,0.78
headset,0.82
helluva,0.92
hem,0.82
hitchhiker,0.98
Hoss,2.1
huddled,0.73
humbled,0.9
hunky,0.82
hurdle,0.73
hurricanes,1
hypothermia,0.76
hypothesis,0.86
hysterics,0.65
idealist,0.67
illicit,0.71
impatience,0.69
inanimate,0.75
incest,0.86
incorrigible,0.76
individuality,0.84
infatuated,0.73
inferiority,0.78
inflamed,0.65
inhaling,0.71
innermost,0.73
inspected,0.71
intellectuals,0.8
invoices,0.78
inward,0.78
jester,2.29
journeys,0.65
Katrina,2.43
Keno,0.84
keyed,0.76
kitchens,0.73
Krishna,2.96
Lancaster,1.27
lepers,0.9
leveled,0.65
libraries,0.69
likable,0.84
locator,0.94
logistics,0.71
Looney,1.06
loudest,0.67
Lu,1.96
luau,1.55
malfunctioning,0.75
mallet,0.69
manhole,0.75
masquerading,0.67
mathematician,0.96
meats,0.82
mediocrity,0.71
metaphysical,0.82
mg,0.82
microchip,1.45
migraines,0.73
minibar,1.02
mobility,0.69
mogul,0.92
molding,0.73
mopping,0.76
mounts,0.67
mowed,0.71
munchkin,0.8
nachos,0.73
Naomi,3.92
nautical,0.88
necklaces,0.78
Nemo,5
Nepal,1.29
neurosurgeon,0.8
nitrate,1.08
notoriously,0.65
objectivity,0.75
Ode,0.8
Oedipus,0.94
Orthodox,1.04
ostrich,0.94
outhouse,0.75
outsmarted,0.75
pancreas,0.78
parsley,0.84
pathologist,0.8
pears,0.98
peeked,0.71
petticoat,0.78
pigheaded,0.67
pillars,0.94
plumbers,0.78
pointer,1.08
Pokey,0.98
Polaroids,0.75
Pontiac,0.86
poodles,0.76
predicting,0.71
preserves,0.76
prophets,1.2
protesters,0.86
Prudence,1.35
puffed,0.82
quadruple,0.76
racking,0.75
rapes,0.86
rapture,0.86
rarest,0.67
rattles,0.76
recount,0.73
refuel,0.84
remnants,0.67
repugnant,0.76
researcher,0.75
resurrect,0.71
resuscitate,0.86
reunite,0.71
revoke,0.73
Rook,1.39
saber,0.8
sappy,0.84
sauerkraut,1
sellout,0.65
sender,0.75
Senora,1.27
senorita,0.71
serviced,0.69
sharpest,0.73
shiner,0.75
showgirl,0.9
silicone,0.78
skyscraper,0.78
sneer,0.75
sparkles,0.8
squarely,0.69
suppressed,0.69
Sylvester,1.69
Synchronisation,0.76
tampons,0.73
taxicab,0.86
terrier,0.96
Thankyou,1.94
Tiki,2.57
toothache,1.14
turds,0.75
turtleneck,0.82
Unhand,0.84
unpunished,0.71
uns,1.04
venting,0.98
veranda,0.76
Versailles,1.29
victimized,0.76
wallowing,0.8
wayward,0.75
westbound,0.9
whimsical,0.78
wisest,0.71
wobbly,0.73
Wynn,2
Zorro,2.67
abduct,0.71
accommodating,0.71
adventurer,0.73
Ai,3.8
airing,0.63
aisles,0.73
amps,0.96
amputation,0.84
anchors,0.78
Angelina,1.14
antlers,0.9
apparel,0.69
appendicitis,0.94
archaeologist,1.12
arrivals,0.8
Asystole,0.82
authenticated,0.76
autobiography,0.8
autopilot,1
awkwardness,0.63
bacterial,0.73
balances,0.63
barnyard,0.88
barring,0.65
beater,0.71
beginners,0.73
benevolent,0.73
bilge,1.1
bimbos,0.67
birthright,0.9
boldly,0.65
Bongo,2.69
bonkers,1.12
bookkeeping,0.75
boosted,0.63
botanical,1.04
boycott,0.96
broomstick,0.84
bulging,0.78
buttoned,0.75
callback,0.86
carats,0.76
Carroll,1.24
cavern,1.1
Chapman,1.39
characterize,0.69
Cheung,3.63
chewy,0.69
Ching,3.1
circa,0.69
clairvoyant,0.71
classify,0.63
coasters,0.92
coding,0.73
collagen,0.76
compressed,0.9
confronting,0.63
conservation,0.63
consistency,0.76
constipated,0.86
contaminate,0.71
continuity,0.69
continuum,1.51
contradictory,0.63
converts,0.67
coolers,0.75
copping,0.71
craftsmanship,0.63
crass,0.71
crepe,0.82
critically,0.71
criticized,0.65
cushy,0.71
Daffy,1.51
damper,0.84
dandruff,0.8
deactivated,0.75
decimal,0.82
dehydration,0.78
deja,0.71
deserter,0.73
devouring,0.76
dialysis,1.51
Dirk,2.69
discontent,0.9
disloyal,0.96
displacement,0.84
dodo,1
dole,0.96
doorways,0.76
drawback,0.63
drivel,0.71
dungeons,0.75
duplicated,0.82
Echelon,0.88
eluded,0.63
embalming,0.78
enables,0.67
enchilada,0.67
endowed,0.63
epileptic,1.2
exceeding,0.63
exec,1.08
expedite,0.67
ey,0.88
faceless,0.73
familiarity,0.67
fascinates,0.63
fashions,0.86
fastball,1.16
fatalities,0.65
feces,0.75
Fiddler,0.88
firecrackers,0.71
firstborn,0.78
flagpole,0.73
flammable,0.71
flashbacks,0.67
flux,1.04
Fm,0.96
fondly,0.69
foolishly,0.65
foretold,0.78
forgetful,0.75
frauds,0.78
fuckhead,0.71
Garbo,0.82
garde,0.96
gash,0.69
gasket,0.67
gauges,0.76
gook,1.2
gouge,0.69
gradual,0.75
graph,0.75
Gravely,1.25
greats,0.69
grievous,1.04
grilling,0.67
growed,0.78
guerrillas,1.37
Hale,1.73
Hamburg,1.53
harping,0.71
harshly,0.63
hast,1.33
hasten,0.73
heroics,0.67
hither,1
hoarding,0.65
Hodge,2.22
hooey,0.84
Hornet,1.33
Huckleberry,0.86
ideology,0.65
ifs,0.73
improves,0.63
impudent,0.73
incendiary,0.73
incriminate,0.75
inflatable,0.73
infraction,0.67
inscribed,0.63
invoke,1
Isabel,3.53
jaded,0.78
jalopy,0.71
jeeps,0.75
jockeys,0.78
kingpin,1
Krauts,2.04
ladders,0.78
Lazarus,1.9
lode,0.8
Ludwig,2.43
lurid,0.65
lyric,1.1
maitre,0.94
mantel,0.75
mats,1.2
Maverick,2.63
maxed,0.67
medicated,0.67
melodrama,0.69
midterms,0.9
mixes,0.67
momentous,0.71
monogamous,0.82
muggers,1.1
musketeers,1.69
nabbed,0.69
neighborly,0.67
neutralized,0.73
nodded,0.67
oars,1.08
overtake,0.73
Paco,1.98
Parsons,1.8
participants,0.73
pedals,0.75
peels,0.69
perpetrated,0.63
pitied,0.67
Playboys,1.02
pleasurable,0.75
plowed,0.65
polio,0.88
powering,0.78
preemptive,0.86
proclaimed,0.67
professionalism,0.67
protectors,0.73
puffing,0.65
racy,0.96
radically,0.63
ransacked,0.65
rearranging,0.65
recluse,0.67
reconciled,0.67
reflecting,0.63
Regrettably,0.65
regretting,0.65
relativity,0.76
reluctantly,0.65
remembrance,0.73
renovations,0.76
retaining,0.65
revolve,0.69
rom,4.08
roomie,0.86
roost,0.88
rusted,0.71
sabotaging,0.65
Saul,2.04
sayings,0.73
schnapps,0.73
scriptures,0.71
sculptor,0.9
sergeants,0.84
Sha,1.67
shilling,1.47
silky,0.78
skepticism,0.71
skillet,1.22
slaving,0.65
sledgehammer,0.88
smartass,0.71
sneezes,0.86
snowy,1.06
Sodom,0.75
songwriter,0.98
sportsman,0.69
sporty,0.75
sprint,0.71
squeaks,1.06
stainless,0.73
stereotype,0.71
Stoner,2.02
subdued,0.63
suffocation,0.75
supporter,0.73
swaying,0.88
sweated,0.71
swordsman,1.25
symbolism,0.73
synchronize,0.67
systematically,0.65
tambourine,0.88
techno,0.75
Temperance,0.78
tenderly,0.82
terrorized,0.63
terrorizing,0.73
theology,0.71
thickens,0.63
thoracic,0.78
tireless,0.67
toasty,0.67
towing,0.94
transference,0.86
transports,0.84
trimming,0.65
tripled,0.73
tuba,1.2
turpentine,0.92
twigs,0.78
typo,0.67
unbalanced,0.69
undergone,0.65
underhanded,0.69
undermining,0.63
unfairly,0.69
uniquely,0.73
unsettled,0.69
utensils,0.65
vacancies,0.75
vandals,0.9
Vaseline,0.8
Velcro,0.84
virile,0.65
warehouses,0.67
wary,0.75
washout,0.75
Welch,1.33
Whats,2
wheezing,0.78
width,0.69
winked,0.73
zeroes,0.76
abode,0.65
absurdity,0.63
academics,0.69
acoustic,0.96
adept,0.65
aesthetic,0.67
affectionately,0.61
aided,0.65
ami,0.73
annulled,0.82
anxiously,0.61
arches,0.84
Argumentative,0.75
arsenic,1.24
ascending,0.69
Atlantis,5.27
atrocious,0.69
Attila,2.57
backhand,0.73
ballast,1.18
banister,1.31
barometer,0.71
barricades,0.82
Bartlett,2.45
bayou,1.33
bearable,0.67
beavers,0.76
beheaded,0.67
belligerent,0.65
bellman,1.08
berth,0.78
Bethesda,0.78
billed,0.71
bins,0.76
Birch,1.55
Birmingham,2
bleu,0.69
blowtorch,0.84
Bobo,2.82
boning,0.75
bonuses,0.71
Bordeaux,0.96
bosoms,0.65
braids,0.78
Brie,0.9
budding,0.65
bunches,0.75
bundles,0.9
burglaries,0.8
cancelling,0.76
cartilage,0.73
catalyst,0.78
celibate,0.71
cellulite,0.75
cheaply,0.63
checklist,0.76
chins,0.69
chlorine,0.75
clusters,0.75
combining,0.63
compares,0.84
compartments,0.76
competitions,0.67
consumes,0.71
contusion,0.71
cookbook,0.73
coppers,0.84
copycat,0.86
coworker,0.67
criminally,0.73
cruisers,0.73
cultivated,0.61
damsel,0.88
degrade,0.67
demoted,0.75
deport,0.78
depravity,0.67
derive,0.69
deux,0.78
devout,0.75
dimwit,0.75
disciple,1.02
dorms,0.73
dreading,0.67
drips,0.76
dumpling,0.88
egomaniac,0.69
encourages,0.63
entertainers,0.73
ers,0.86
Esquire,0.98
evading,0.63
exalted,0.69
exonerate,0.71
expulsion,0.8
extort,0.65
extremes,0.67
feathered,0.67
feeder,0.69
fillings,0.69
fined,0.84
flunky,0.69
fornication,0.86
fortified,0.61
fortitude,0.65
fraught,0.69
Friar,1.73
frosted,0.8
furthest,0.63
fused,0.67
gab,0.69
galore,0.73
gassed,0.73
gauntlet,0.76
genitalia,0.73
Gibraltar,0.92
Gomorrah,0.69
grope,0.61
Guam,0.84
guineas,0.98
hairbrush,0.73
hairstyle,0.69
handlers,0.71
hankering,0.65
harpoon,0.86
headlight,0.73
headway,0.65
heartbreaker,0.63
Hershey,1.29
hex,1.29
highs,0.69
hinder,0.73
homophobic,0.73
horsey,0.82
Hue,1.39
humankind,0.69
humongous,0.71
hunchback,0.98
idly,0.63
infallible,0.63
informants,1.14
inhabit,0.65
inkling,0.69
innocently,0.63
innovation,0.67
insinuate,0.65
instructors,0.76
integrate,0.78
intestinal,0.63
