max_converge,theta,numgraphs,edgestotweak,numkeep,maxlen,jeff,numperseed,beta,offset,numnodes,numlinks,probrewire,numedges,graph_seed,numx,trim,x_seed,cost_orig,cost_irt,cost_noirt,time_irt,time_noirt,bestgraph_irt,bestgraph_noirt,disconnected_graph,hit_orig,miss_orig,fa_orig,cr_orig,hit_irt,miss_irt,fa_irt,cr_irt,hit_noirt,miss_noirt,fa_noirt,cr_noirt
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,74,5,1,74,29,13,13,05:52.7,02:35.0,2hmi7er6oqx82il8fup37bldf61w5gtfsusf79w2qbra,1o2flqerhopzpo3hlkh80ag4zrpfqysyboj91bwe0pqa,0,23,7,22,53,21,9,4,71,20,10,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,75,5,1,75,28,12,19,04:02.4,02:11.9,2s4d4z6dmv432735jltow1axalm08txwporfxras33gk,vwkakbkokzo3yvbrmri38ojmhelq0ijbh1q5fr62o1s,0,22,8,20,55,21,9,3,72,16,14,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,76,5,1,76,24,16,17,05:02.8,01:41.0,10f7yavtoqiqnaizlt4qyidnypuyauu4nx4cuq9m1yyc,7bh1rudjgsh1m5jwmimtf7dkz2l6az1u75myuzrd4q8,0,24,6,18,57,23,7,9,66,18,12,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,77,5,1,77,30,21,16,05:00.1,02:55.9,t40p4ycgfd6l7nmckd8xplevvig3l2l613ce5wisl6q,t8mfvzmtmxqfmo281p6ozzt0tzjab1k2ttopyp3cq2o,0,23,7,23,52,19,11,10,65,19,11,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,78,5,1,78,27,20,17,04:56.4,03:23.2,tkmpla4ajpposhrm5vtzaonyfmg55wympojstr7n958,gyc0nu78xlcf3s9181nt65y3rih6xk8zte1ayuwwhe4,0,26,4,23,52,20,10,10,65,21,9,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,79,5,1,79,22,14,16,05:11.5,02:02.8,2mltg08lf7g70868tfghwnunnkgv0hc8z2400drblqv6,t7c1pppkq5om1fqathvz5hedi8gm6n5xtlt585icz0i,0,24,6,16,59,21,9,5,70,21,9,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,80,5,1,80,28,22,21,08:42.6,01:56.2,985ttm4r8k4r9emmp6kxnylrm9zq8a1keb2jt94cu,7bh0siyfggqny3p44z16oy4m128fpvn5wyv9gcdg09a,0,22,8,20,55,18,12,10,65,18,12,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,81,5,1,81,23,17,12,06:04.8,01:43.3,1mtd8ed4hwd9dga1mjakdy6hqmmhxh36wblwu33vfx1w,1md1lo3p8ruqb9q77o6o4jlw8hlpq1d8gs25jz3u991w,0,27,3,20,55,22,8,9,66,25,5,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,82,5,1,82,24,17,19,05:12.3,01:41.0,4jzxvu7ifxq1x4aqy4ck700dhgu7zphgt76ielo62yo,4jqqdcdx1a1oyrypyoq66n0w0b4jg3ef75b36fvoyo0,0,23,7,17,58,21,9,8,67,17,13,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,83,5,1,83,22,15,15,04:26.8,02:34.7,1o378a9yog0acqx2nymgydvqy5ixv5j8070civg13y10,1o3gfsrlbw7ce1jeubhy6h63t8kd6d6cbbp908zgpu10,0,27,3,19,56,21,9,6,69,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,84,5,1,84,22,15,13,05:33.1,02:19.4,t49bfbl3smlu1ex4f92i8n8xk0bwdsudf6g0w8c5ouq,2fbvv1zpr6vr4evxlm96wo7gfynr94w8q1zo2pvd3iiq,0,25,5,17,58,22,8,7,68,20,10,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,85,5,1,85,30,18,17,04:46.9,02:09.8,vmjzrt0985an5wtsjzmgyojw2ujf9z5rwv6bli2z2fa,v66s2ktwxv1e9fcmbr7cj4xvywb7cks18cdi36wsbie,0,22,8,22,53,18,12,6,69,19,11,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,86,5,1,86,29,13,15,06:49.8,02:40.5,1quy1zqdrvfyqogpn70xnltvqhwwf68vuhpbk1i1hj42,6dqnfsxboeysnpa6tv2539lbqbmxrrjspcni2twvcea,0,24,6,23,52,24,6,7,68,21,9,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,87,5,1,87,20,17,11,03:32.9,01:29.2,t528vqof27t6n1pan457wyvoq56rn53x26qx4pinuh2,t523p9ivencroqn4d9nx0wxeqnl4a9wyigusknrozra,0,27,3,17,58,22,8,9,66,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,88,5,1,88,24,17,18,09:05.1,44:31.9,v5gtq8t5082w657z91xfgo6v9v9pbl1gvnpr43hk8ps,2yps1p29n6si1p72wbksx28tvp5s2zk6z3wrfyl2xaa,0,26,4,20,55,22,8,9,66,21,9,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,89,5,1,89,18,15,12,04:42.8,01:58.7,tc7ygzbtmdqbdtgfq81xxaaax0w74uhhaunmjkc4i20,21ygxte75301dqu3j2xh8l55uypyrf3p1uvdb7xs758,0,28,2,16,59,23,7,8,67,22,8,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,90,5,1,90,21,17,18,05:16.1,02:04.1,2fcg81zernj1a7xyypuf4yuokxw68co7cv957yv4wns2,1mixb8xqxqaj58nnyf6if0uh8ypa96eoyw6m9yldaj8q,0,27,3,18,57,23,7,10,65,20,10,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,91,5,1,91,29,18,14,05:28.0,01:50.9,10ib3nloqj9gfi4jr9wvqcxyjpi609ullyp42rj0cbhw,17s8p7c1pyvahjolycdo9px2503vinzscwnf5eoa1ph0,0,23,7,22,53,21,9,9,66,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,92,5,1,92,18,14,17,03:00.9,01:32.9,2tvj4n5662suw9gbe8pfw7hy9n9fwjvizeybgeeaavia,2twarcfbw7nviz52rzu72dz5vrojtksygwq957kocqaq,0,26,4,14,61,23,7,7,68,20,10,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,93,5,1,93,21,10,15,10:19.1,01:27.7,2mlulf26abhr5c19ezblvxe7zhp54ddwa88rz88sii2s,10w5e9979neermcj4getns5f1mhrkw0tifwyj28qm0w4,0,27,3,18,57,23,7,3,72,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,94,5,1,94,29,23,17,04:52.2,02:28.5,1mo0n3khdj785nun10erhlk08mfh3h021ff9tocdjq6i,1bqzfkb1mmdq0plnnpuantywtnmy7j5j6kz8t7fskohu,0,22,8,21,54,18,12,11,64,19,11,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,95,5,1,95,29,16,15,04:29.1,02:06.8,eptc5ddpqmjrugt7r52grxiec5164c4zmawqmj8qy9s,1mgmsm3ygxwk2gvdxbo5tbiv8paxcf68y6vetxd5ixog,0,23,7,22,53,21,9,7,68,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,96,5,1,96,27,25,18,03:58.2,01:46.9,1nn1de7zq0kljux9x1zh5chqfzq2akc66l4iw5qc9j7k,hnf3ivb35qck8fa7qkujbxkszhkqfd31i9cmj53mh0,0,24,6,21,54,18,12,13,62,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,97,5,1,97,21,21,16,04:39.9,01:45.5,1mr2bl9wblvskojgmyn6hq80eomekn8joqfzbepz8x1g,1mr2bwy17a2ogtyu17bjn269hqovaorexd8wiwjh2cec,0,27,3,18,57,22,8,13,62,22,8,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,98,5,1,98,22,20,18,03:53.9,01:38.3,1tt2t1ujjvb62zromc8em2mdi1tvjw0g7h96o8404hz8,1mayeue2kaa4q1dqdj9ph3hbvdim9zdymci2jeo12adc,0,24,6,16,59,20,10,10,65,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,0.9,2,15,4,0.4,30,99,5,1,99,16,16,13,03:58.0,01:23.8,2tvswbhv56c8fsxduhgxka0yk9kw8whoo9ctkd040a02,2tv9ef3uqiplt8nxcmsvsytaoq20giljzl770pkf57k2,0,28,2,14,61,23,7,9,66,22,8,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,0,5,1,0,20,14,14,02:47.3,01:37.5,2fc6pj8mhrgj12k9gnjrzyfbpf0vhpjjxtfylnxel8nq,2fc5jekfa9ceicvqgj34fh6u5e49uc80r5o5zeozjaqe,0,25,5,15,60,26,4,10,65,21,9,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,1,5,1,1,27,23,21,03:02.0,01:53.9,2q8sdmqy94sdki29fjvvjf844juuashijrkqa7gbvmu6,2mltil4b9ujfulbgj9nlqnvn1hu9whbiz0dkzbb6iryu,0,25,5,22,53,22,8,15,60,19,11,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,2,5,1,2,19,15,11,02:51.5,01:50.7,2q8bm5mdkgu6r9321gn8t2nyvcta168pn0tbgarhpe6u,140p7oafdgbbz859374t318vreg9zfi5lgqyyd0mvksm,0,27,3,16,59,25,5,10,65,21,9,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,3,5,1,3,22,20,21,03:24.2,01:14.3,2tzcytce6ws5swtfku3lhknmyg21tirsrh81fixjetyi,20vmntfka9xk2rre0ucgp3g757erryqe8r0spaev09ca,0,25,5,17,58,23,7,13,62,19,11,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,4,5,1,4,21,15,13,03:18.2,01:41.2,2j7ck0l986yqh6546cj0qn4wk8j065rajkyybtvsp2cm,1pveotueccex14d4l7uzozlodhhrxjinzyn60oo1mzuu,0,26,4,17,58,26,4,11,64,21,9,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,5,5,1,5,25,19,16,02:57.2,01:38.2,2onrwwxejqej1ki6wab63pwb52vb50jyo73kbfny7xzk,1vk10jpqfunalloxafz8ckt0329te3w6tiv59zy58ji8,0,27,3,22,53,26,4,15,60,22,8,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,6,5,1,6,14,13,15,02:53.9,01:27.6,elpoa9w58vsmkudn6sbne2ccsjrn9b92a2jw1vqnd52,ekf0p9pwdb4pltb62heqmsr5j19fecjej6bl5xt5vls,0,28,2,12,63,27,3,10,65,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,7,5,1,7,25,17,15,04:00.2,02:16.0,18cqc1cfbn4gb2jidtqm42jxhk0u72iwgy8mh1or7mew,17o52oncha9shkh14mfpn3ch98x0ajftll9g05knkaa0,0,24,6,19,56,25,5,12,63,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,8,5,1,8,28,18,12,03:38.7,01:49.9,151qrew7na0kohi68iisvydsq5872qxpfiadaag6vb6w,7eaa8a4xsr6ifd52go2w9hbmlvzomzv203khlwx4wso,0,23,7,21,54,24,6,12,63,20,10,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,9,5,1,9,24,15,10,05:04.5,02:14.6,1tjd6384zw4b6mpbrx1il22of6cn3pjl3dabh46vfbpm,1t1cuaxtzy2eu2p4qrzw0hbxkn48805xls381ej1fs,0,27,3,21,54,25,5,10,65,21,9,1,74
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,10,5,1,10,19,17,20,02:32.0,02:01.9,2q92qncj6ao15wks7smarwjq5lknazo2wbbcwqzxwjr6,2ffrah2s90qj8hd77hwm5pcve4kee9wbf5gf3rx1xc76,0,26,4,15,60,25,5,12,63,18,12,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,11,5,1,11,14,17,9,03:00.5,01:18.0,1qrmk0hxkx4gr4vz5qv242w4yigoji1o7og24ue7l44o,1n4noyu9q0y60144mmwh2dkkemcc4q71tr0nwxqv9wqw,0,28,2,12,63,26,4,13,62,24,6,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,12,5,1,12,19,13,13,05:13.1,02:03.6,ftp6ghak781m97jbmt8uayvv42einepk68sj7mjompy,eors8hquc3yw4to4y7o39c94qci89q3pfz2m2124jye,0,26,4,15,60,24,6,7,68,22,8,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,13,5,1,13,24,19,15,03:49.8,01:42.1,t9o3qbtw3t00lvi0fxjnpr0cm1majbuhvl5jeobvdas,t4jutq4y3l5h849y2h40aw00fzl02j86zkprnrmql90,0,25,5,19,56,24,6,13,62,20,10,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,14,5,1,14,23,23,19,03:18.1,01:48.2,i8xipkm3g2zojexxfigou3y9awf07z5g0ga9ww4i2i4,3n9l9wcuhlyqgfm4mny5rtu6yn90xv8r82ezti2mbyk,0,24,6,17,58,23,7,16,59,18,12,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,15,5,1,15,20,17,14,03:44.6,01:36.2,1mazac95n138csjq4hkldfkndt22cmj6169oaopkrvkk,1m9xa721lbnqw0w8e2aqksd31u48hhhgtgbwxo5wirmc,0,28,2,18,57,26,4,13,62,22,8,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,16,5,1,16,26,16,13,04:16.8,02:07.7,kxvixnawoql08uqg9cehs6fimj9wv4wg1715c7wa15a,j3m6ie68ud1iva7qa582lizauwmip6zf2scmcakt66c,0,25,5,21,54,27,3,13,62,22,8,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,17,5,1,17,25,15,13,03:53.9,02:35.2,2w5emdm4texlvjuglv19nddioqq878h31mm12cdi3itg,19heuxbo3kqu5t7n6yqgl5d5wd7yzo9z5d6wq9y1kr9g,0,25,5,20,55,26,4,11,64,20,10,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,18,5,1,18,25,21,13,02:39.9,01:34.3,41kw4eg72y5mx153ndt0ce4rfgktkx6xx9m3qonorgu,3vft79gq7wcqhgogbshj6syfsmaqleazz0019gii5u4,0,24,6,19,56,22,8,13,62,22,8,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,19,5,1,19,32,17,17,04:23.8,01:43.2,1mc0r5q5ps00w0pw3wag250z4f96xd8h7uyao1phmn8e,1m7x4kuiibpc1rjk3tssrswq5c1u9wnwwam9udz1962y,0,24,6,26,49,24,6,11,64,21,9,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,20,5,1,20,29,23,22,02:30.4,01:12.6,1puv7ymjxawghz2wjdytegicn5y2cvn3kwwqda42kowk,1mbzp4x72i1bxn5tr1vlwme84t6e4hg4dvvq4xi40ftg,0,24,6,23,52,23,7,16,59,21,9,13,62
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,21,5,1,21,22,20,15,02:06.7,01:54.4,1tmgvg3015xu5aeibqlfttwzwxiwum3lu2vg897b1bm6,1tmgvfq28ino7bla1ik23ae986xbw8ng0jtg0ahtgumi,0,25,5,17,58,24,6,14,61,22,8,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,22,5,1,22,29,14,16,03:49.4,01:38.1,2fdowi3zmghiu2kl7kc1lqc493tcl9lz7epqns0sp346,1mi4og0hmiwv2dh2nvseni3jwuyfpef4019rweftxvra,0,22,8,21,54,25,5,9,66,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,23,5,1,23,15,15,18,02:32.4,01:21.4,1mpbmbvsu2uqlxwcr78vfiq666xb3uknr7ydu3rvllqm,1m8wl8aoga684v2zuuuouab7omuq793qxz2ns71dajwq,0,28,2,13,62,28,2,13,62,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,24,5,1,24,29,25,18,02:49.5,02:20.0,2m8tm6m8uuqaqchizwydn4d0q8cflfchx4chy0ly3h9e,1nnkf31epuc5busbl1e29v5rr75no6jp0d73q8qm39cy,0,24,6,23,52,25,5,20,55,20,10,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,25,5,1,25,16,14,8,02:00.4,01:18.5,17xdnaxo89indixhk6gmpkvd1gxuy3sz03shfmvolqgy,t5bawuq2i04isu07rojyy9bt2ye6gma2u6aw3bqgrb6,0,29,1,15,60,28,2,12,63,26,4,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,26,5,1,26,27,16,20,03:05.5,01:29.9,1m85jfeskm0kkzzifrtsicvipemm8som7q0meali2brm,1m84tkhgzjug22ef0tqi3rwzmvi5ucx4ku6rptz02vwy,0,24,6,21,54,24,6,10,65,20,10,10,65
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,27,5,1,27,24,18,18,04:39.9,01:44.7,2u3qd57znusb1ksq1j1wymlamkcr9zcuwfmysvj3xi5u,20zpojlvorfmd0j9okogpd0onprk9xizzlxa623ux7w8,0,25,5,19,56,25,5,13,62,19,11,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,28,5,1,28,30,26,23,02:21.1,01:37.1,1w1pii66bp2rgwdvpj8r0ebf3sarzvgq30xe63yewnfe,1u86ro7ls7csl4pz35wfn54j26zpboo4g9r7uaqi1zma,0,23,7,23,52,23,7,19,56,19,11,12,63
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,29,5,1,29,28,23,14,03:07.2,01:13.9,1mhlmgzakk7hiufnjcusnj0wuqndheu9r5p926hh8wbm,1mgks3cdit3qstershkqwtspoxq499guclcmi710bhcy,0,22,8,20,55,22,8,15,60,21,9,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,30,5,1,30,24,16,16,03:17.5,01:55.2,1tjd9mdh90t3f2iqrhl8jog60zqi5ol87mxiedh5mk34,1ticcsyo6bw690vm7vsq7qbjlyuhj4v88v0ibq874qvk,0,26,4,20,55,27,3,13,62,20,10,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,31,5,1,31,30,26,20,04:13.1,02:36.6,2qijeqgc16hww88tvizltkpz9oopib2e7mqo5df3szls,2j0f03p9xooknubz5wgkvo8pitl4lcv9cds3irqanvpc,0,23,7,23,52,23,7,19,56,19,11,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,32,5,1,32,18,16,17,02:24.4,01:46.0,i9pc264yo2oj6k7ypiyzgdprptoyh8sbvi3t4y39z9o,i9fjtr2ojoiy116zvj5ta9eg055iygc6sd2elpeu0sk,0,26,4,14,61,25,5,11,64,17,13,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,33,5,1,33,20,11,10,03:22.8,02:14.2,2ft1v835juavwov3wtzrq6yxua5r39zgo9cyuww95urq,2frzvltzzljfka8zyllqhxcezb7e5fm4rod4oxwlcm4m,0,27,3,17,58,26,4,7,68,22,8,2,73
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,34,5,1,34,22,12,10,04:09.5,01:47.2,2fbocffoj66f60lotox4a51ourj4nhou5y4h2p35mt58,2fbf2bog9kosgrorgc2vwh0z3sdh09k65oonsvlt91qc,0,27,3,19,56,27,3,9,66,24,6,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,35,5,1,35,20,14,10,02:55.0,01:59.2,20s25o2h7w5rmsvetrjzvg06sumomozhrlw4dyowzhw4,jkiqjvin8sn6khh46p8i00z0cec9hv87elmeleivk,0,25,5,15,60,26,4,10,65,21,9,1,74
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,36,5,1,36,25,19,12,03:22.7,01:56.8,taopa04a0z7k0gnvfchogyke6ha4xyow13dfbzvgb9i,t8n0tmtxeisjcvducmeok8f64q7w8k48ngsjl499dza,0,26,4,21,54,25,5,14,61,23,7,5,70
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,37,5,1,37,19,15,9,03:27.6,01:21.9,1wsi9w1udem75nfsjzkyr64modvbmu1w51uewdzxf47q,1uz0tpxdovkwuqgc4uewrjt4347q4z981wztklju1ypy,0,28,2,17,58,27,3,12,63,27,3,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,38,5,1,38,26,24,20,01:36.9,02:00.7,2uuu7bax7netj3739qa1vj722kp0qpv2srk3n0ycksni,u0iu64o7yraqybpi42s0o02ga64aej7mq1s9gntyz9k,0,25,5,21,54,25,5,19,56,18,12,8,67
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,39,5,1,39,19,20,13,03:20.4,01:22.8,2279o4am34v86fh3i2w09tndcliqnpyt7emoutz9cvo,2278zcpcicr3js7hzbawkq6twtjf5v84ni27ojup1zo,0,27,3,16,59,25,5,15,60,23,7,6,69
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,40,5,1,40,25,12,13,04:05.1,02:10.9,1277dnx6n6z6j48fiaonmpczrklcu1lbii1dscx53qx2,93f6co99fkgrywallh6gnwaot0ii4r1arcy5duaudxg,0,25,5,20,55,27,3,9,66,21,9,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,41,5,1,41,23,14,13,04:35.9,01:05.5,emow2zvcfhtp5x32rk669za3e5exwdcj1g14w0y4wle,emow2znyx4bd4lsrcnmoflfv377go2cd7nov7vm2ubm,0,26,4,19,56,24,6,8,67,24,6,7,68
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,42,5,1,42,32,24,19,02:56.1,01:43.8,2ofm4wdoj3b84acizbdkryr6gfkd4dapfmhpcrcda7ly,2h5odii46rctyvnbzh2plqr9dspkp7gakn4m59tsfwg0,0,22,8,24,51,22,8,16,59,20,10,9,66
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,43,5,1,43,29,12,15,03:08.9,01:32.4,t843esu8633jgrz9duf7tcmgtjbzk0dmemmsrtta9lu,t840uahhxo4y6dxtm65gditgzryd34jql2oh29z78yo,0,22,8,21,54,24,6,6,69,19,11,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,44,5,1,44,20,17,11,03:35.7,01:47.5,29v899sfd2x1of3jdp71z9naekx47l3jgoipzkjokjd2,281qj5ziwc9b6ggpwcv4iwijc81gio08remnhxigtgxy,0,27,3,17,58,26,4,13,62,23,7,4,71
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,45,5,1,45,27,12,15,03:26.3,02:00.2,21w7wovnmun17z5ekm5frihmoi6vw51kr1696na6gcg6,eqkqvohuho59nx62n9xph26kv7909q2wmbjld1h5rt2,0,22,8,19,56,24,6,6,69,18,12,3,72
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,46,5,1,46,33,27,27,03:42.3,01:28.7,mifgw9ffbj5nx0m82vuol3brg4sx6u9xjuk3qbo7pks,mievj19cs6f8s718sr1qtiz8jhyzhvzxyryntgxivbo,0,21,9,24,51,23,7,20,55,16,14,13,62
5,0.5,100,[1 1 1 2 3 4 5 6 7 8 9 10],3,20,0.5,50,1.4,2,15,4,0.4,30,47,5,1,47,26,22,14,02:38.4,02:02.6,nnlonecjkp5udfwqzmq1cok1c1s46ydfyqvb5azdu68,gdnyk41nbw7fjwdd87t6u4ib1kvejlcg3mo71t5hyww,0,24,6,20,55,22,8,14,61,22,8,6,69
